folio,uri
131v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_131v.jp2
186v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_186v.jp2
129v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_129v.jp2
077v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_077v.jp2
016r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_016r.jp2
068v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_068v.jp2
048v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_048v.jp2
050r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_050r.jp2
044v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_044v.jp2
157r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_157r.jp2
242v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_242v.jp2
208r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_208r.jp2
007r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_007r.jp2
033v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_033v.jp2
154r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_154r.jp2
184r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_184r.jp2
200v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_200v.jp2
199r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_199r.jp2
164r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_164r.jp2
153v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_153v.jp2
048r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_048r.jp2
042r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_042r.jp2
126v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_126v.jp2
036r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_036r.jp2
161v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_161v.jp2
067v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_067v.jp2
216r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_216r.jp2
080r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_080r.jp2
065r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_065r.jp2
223v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_223v.jp2
144r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_144r.jp2
036v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_036v.jp2
269r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_269r.jp2
010r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_010r.jp2
169v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_169v.jp2
190v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_190v.jp2
106x,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_106av.jp2
122r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_122r.jp2
137w,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_137ar.jp2
270r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_270r.jp2
198v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_198v.jp2
148v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_148v.jp2
105r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_105r.jp2
030r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_030r.jp2
107v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_107v.jp2
254v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_254v.jp2
038r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_038r.jp2
211r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_211r.jp2
155v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_155v.jp2
012v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_012v.jp2
250r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_250r.jp2
245v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_245v.jp2
127r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_127r.jp2
067r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_067r.jp2
031r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_031r.jp2
245r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_245r.jp2
134v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_134v.jp2
273v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_273v.jp2
028v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_028v.jp2
121v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_121v.jp2
079r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_079r.jp2
045r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_045r.jp2
220r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_220r.jp2
146v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_146v.jp2
020v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_020v.jp2
279r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_279r.jp2
044r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_044r.jp2
172r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_172r.jp2
104r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_104r.jp2
240v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_240v.jp2
056r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_056r.jp2
008v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_008v.jp2
106r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_106r.jp2
041v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_041v.jp2
055v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_055v.jp2
265v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_265v.jp2
058v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_058v.jp2
106v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_106v.jp2
204v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_204v.jp2
078r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_078r.jp2
251r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_251r.jp2
082v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_082v.jp2
218v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_218v.jp2
117v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_117v.jp2
249r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_249r.jp2
152v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_152v.jp2
114v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_114v.jp2
215r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_215r.jp2
058r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_058r.jp2
060v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_060v.jp2
280v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_280v.jp2
005v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_005v.jp2
279v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_279v.jp2
170r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_170r.jp2
257r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_257r.jp2
243r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_243r.jp2
084r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_084r.jp2
151r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_151r.jp2
218r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_218r.jp2
145r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_145r.jp2
194v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_194v.jp2
213r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_213r.jp2
168r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_168r.jp2
263r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_263r.jp2
219r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_219r.jp2
120v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_120v.jp2
156v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_156v.jp2
099r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_099r.jp2
045v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_045v.jp2
079v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_079v.jp2
201r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_201r.jp2
179r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_179r.jp2
219v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_219v.jp2
132v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_132v.jp2
103r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_103r.jp2
264v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_264v.jp2
182v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_182v.jp2
222v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_222v.jp2
098v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_098v.jp2
268v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_268v.jp2
248v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_248v.jp2
003v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_003v.jp2
174v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_174v.jp2
187r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_187r.jp2
054v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_054v.jp2
113v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_113v.jp2
256v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_256v.jp2
269v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_269v.jp2
210v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_210v.jp2
224r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_224r.jp2
212r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_212r.jp2
071r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_071r.jp2
243v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_243v.jp2
165r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_165r.jp2
133r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_133r.jp2
021r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_021r.jp2
157v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_157v.jp2
206r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_206r.jp2
094v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_094v.jp2
069v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_069v.jp2
039v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_039v.jp2
239r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_239r.jp2
061v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_061v.jp2
004r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_004r.jp2
253r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_253r.jp2
203r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_203r.jp2
053r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_053r.jp2
150r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_150r.jp2
238v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_238v.jp2
063r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_063r.jp2
032r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_032r.jp2
195r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_195r.jp2
050v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_050v.jp2
247v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_247v.jp2
198r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_198r.jp2
163v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_163v.jp2
252r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_252r.jp2
263x,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_263av.jp2
064r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_064r.jp2
259r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_259r.jp2
026v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_026v.jp2
063v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_063v.jp2
102v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_102v.jp2
210r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_210r.jp2
154v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_154v.jp2
131r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_131r.jp2
093v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_093v.jp2
281r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_281r.jp2
038v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_038v.jp2
062v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_062v.jp2
076r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_076r.jp2
101v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_101v.jp2
234v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_234v.jp2
192r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_192r.jp2
110v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_110v.jp2
138r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_138r.jp2
266v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_266v.jp2
142r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_142r.jp2
062r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_062r.jp2
128r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_128r.jp2
068r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_068r.jp2
069r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_069r.jp2
178r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_178r.jp2
115r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_115r.jp2
147v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_147v.jp2
126r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_126r.jp2
162v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_162v.jp2
207v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_207v.jp2
160r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_160r.jp2
125r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_125r.jp2
209v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_209v.jp2
115v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_115v.jp2
085r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_085r.jp2
137r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_137r.jp2
241r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_241r.jp2
246r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_246r.jp2
209r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_209r.jp2
206v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_206v.jp2
189v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_189v.jp2
002v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_002v.jp2
256r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_256r.jp2
033r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_033r.jp2
123v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_123v.jp2
278r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_278r.jp2
233v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_233v.jp2
011v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_011v.jp2
014v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_014v.jp2
271v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_271v.jp2
113r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_113r.jp2
052r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_052r.jp2
135v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_135v.jp2
051r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_051r.jp2
094r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_094r.jp2
180v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_180v.jp2
011r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_011r.jp2
056v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_056v.jp2
112r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_112r.jp2
001v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_001v.jp2
124r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_124r.jp2
200r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_200r.jp2
255v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_255v.jp2
171v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_171v.jp2
100r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_100r.jp2
029r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_029r.jp2
196r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_196r.jp2
108r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_108r.jp2
225r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_225r.jp2
046v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_046v.jp2
101r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_101r.jp2
005r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_005r.jp2
080v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_080v.jp2
158r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_158r.jp2
095v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_095v.jp2
272r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_272r.jp2
205v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_205v.jp2
190r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_190r.jp2
070r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_070r.jp2
104v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_104v.jp2
018v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_018v.jp2
026r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_026r.jp2
186r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_186r.jp2
024v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_024v.jp2
086r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_086r.jp2
073v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_073v.jp2
119v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_119v.jp2
273r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_273r.jp2
207r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_207r.jp2
234r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_234r.jp2
089v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_089v.jp2
107r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_107r.jp2
012r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_012r.jp2
177v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_177v.jp2
262v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_262v.jp2
181v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_181v.jp2
078v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_078v.jp2
066v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_066v.jp2
006v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_006v.jp2
035r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_035r.jp2
172v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_172v.jp2
165v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_165v.jp2
065v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_065v.jp2
111v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_111v.jp2
