folio,uri
039,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_039.jp2
151,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_151.jp2
034,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_034.jp2
018,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_018.jp2
014,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_014.jp2
162,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_162.jp2
050,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_050.jp2
031,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_031.jp2
126,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_126.jp2
163,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_163.jp2
181,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_181.jp2
103,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_103.jp2
101,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_101.jp2
023,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_023.jp2
070,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_070.jp2
046,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_046.jp2
115,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_115.jp2
019,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_019.jp2
185,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_185.jp2
064,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_064.jp2
037,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_037.jp2
127,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_127.jp2
144,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_144.jp2
168,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_168.jp2
164,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_164.jp2
048,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_048.jp2
174,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_174.jp2
074,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_074.jp2
141,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_141.jp2
059,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_059.jp2
109,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_109.jp2
131,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_131.jp2
075,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_075.jp2
192,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_192.jp2
055,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_055.jp2
036,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_036.jp2
015,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_015.jp2
017,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_017.jp2
063,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_063.jp2
136,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_136.jp2
160,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_160.jp2
088,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_088.jp2
169,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_169.jp2
093,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_093.jp2
123,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_123.jp2
024,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_024.jp2
035,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_035.jp2
157,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_157.jp2
177,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_177.jp2
072,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_072.jp2
138,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_138.jp2
104,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_104.jp2
137,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_137.jp2
152,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_152.jp2
082,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_082.jp2
105,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_105.jp2
081,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_081.jp2
095,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_095.jp2
087,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_087.jp2
124,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_124.jp2
125,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_125.jp2
025,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_025.jp2
008,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_008.jp2
086,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_086.jp2
113,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_113.jp2
147,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_147.jp2
176,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_176.jp2
158,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_158.jp2
052,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_052.jp2
161,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_161.jp2
154,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_154.jp2
026,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_026.jp2
085,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_085.jp2
191,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_191.jp2
021,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_021.jp2
102,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_102.jp2
140,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_140.jp2
117,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_117.jp2
178,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_178.jp2
170,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_170.jp2
116,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_116.jp2
132,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_132.jp2
155,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_155.jp2
096,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_096.jp2
073,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_073.jp2
071,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_071.jp2
030,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_030.jp2
166,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_166.jp2
029,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_029.jp2
159,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_159.jp2
020,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_020.jp2
089,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_089.jp2
077,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_077.jp2
058,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_058.jp2
156,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_156.jp2
057,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_057.jp2
078,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_078.jp2
184,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_184.jp2
111,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_111.jp2
091,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_091.jp2
107,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_107.jp2
041,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_041.jp2
060,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_060.jp2
062,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_062.jp2
171,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_171.jp2
121,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_121.jp2
010,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_010.jp2
053,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_053.jp2
135,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_135.jp2
179,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_179.jp2
054,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_054.jp2
128,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_128.jp2
028,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_028.jp2
083,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_083.jp2
148,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_148.jp2
172,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_172.jp2
040,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_040.jp2
027,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_027.jp2
007,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_007.jp2
092,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_092.jp2
084,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_084.jp2
038,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_038.jp2
047,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_047.jp2
022,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_022.jp2
150,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_150.jp2
080,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_080.jp2
129,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_129.jp2
097,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_097.jp2
173,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_173.jp2
110,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_110.jp2
112,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_112.jp2
153,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_153.jp2
100,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_100.jp2
044,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_044.jp2
106,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_106.jp2
006,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_006.jp2
108,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_108.jp2
043,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_043.jp2
114,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_114.jp2
068,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_068.jp2
149,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_149.jp2
079,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_079.jp2
182,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_182.jp2
130,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_130.jp2
032,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_032.jp2
189,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_189.jp2
098,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_098.jp2
067,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_067.jp2
122,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_122.jp2
066,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_066.jp2
190,https://www.e-codices.unifr.ch/loris/csg/csg-0390/csg-0390_190.jp2
