folio,uri
047,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_047.jp2
196,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_196.jp2
162,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_162.jp2
194,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_194.jp2
094,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_094.jp2
028,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_028.jp2
182,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_182.jp2
243,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_243.jp2
058,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_058.jp2
084,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_084.jp2
064,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_064.jp2
200,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_200.jp2
192,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_192.jp2
015,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_015.jp2
168,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_168.jp2
232,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_232.jp2
216,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_216.jp2
130,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_130.jp2
158,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_158.jp2
077,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_077.jp2
155,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_155.jp2
120,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_120.jp2
140,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_140.jp2
103,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_103.jp2
040,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_040.jp2
198,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_198.jp2
023,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_023.jp2
250,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_250.jp2
134,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_134.jp2
223,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_223.jp2
062,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_062.jp2
055,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_055.jp2
177,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_177.jp2
078,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_078.jp2
118,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_118.jp2
098,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_098.jp2
219,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_219.jp2
051,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_051.jp2
128,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_128.jp2
202,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_202.jp2
235,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_235.jp2
242,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_242.jp2
125,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_125.jp2
201,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_201.jp2
215,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_215.jp2
169,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_169.jp2
175,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_175.jp2
105,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_105.jp2
083,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_083.jp2
253,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_253.jp2
147,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_147.jp2
043,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_043.jp2
220,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_220.jp2
259,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_259.jp2
076,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_076.jp2
016,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_016.jp2
114,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_114.jp2
256,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_256.jp2
086,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_086.jp2
032,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_032.jp2
113,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_113.jp2
141,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_141.jp2
225,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_225.jp2
057,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_057.jp2
222,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_222.jp2
046,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_046.jp2
214,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_214.jp2
061,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_061.jp2
148,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_148.jp2
204,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_204.jp2
126,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_126.jp2
248,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_248.jp2
072,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_072.jp2
161,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_161.jp2
036,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_036.jp2
136,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_136.jp2
234,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_234.jp2
217,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_217.jp2
153,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_153.jp2
239,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_239.jp2
096,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_096.jp2
011,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_011.jp2
229,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_229.jp2
167,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_167.jp2
069,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_069.jp2
031,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_031.jp2
049,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_049.jp2
066,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_066.jp2
025,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_025.jp2
176,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_176.jp2
230,https://www.e-codices.unifr.ch/loris/csg/csg-0391/csg-0391_230.jp2
