pagen,neume,id,ulx,uly,lrx,lry
16,Virga Episema,m-780201e6-8b96-4fd9-aafc-cc2b785ba9d0,4289,6268,4350,6335
16,Punctum Simple,m-c18e0d1d-50fe-49f4-ad45-ef752975401b,2605,6042,2624,6059
16,Quilismapes Episema two,m-dcaaebf0-5f9c-4849-8434-8001cee34856,4972,6309,5081,6379
16,Pes Rotundus,m-8c1a0e27-4951-4a85-991f-048e6aa4f10b,2316,714,2396,784
16,Tractulus Simple,m-a0151303-8824-4caa-98a3-a9131b538bbc,2030,5332,2064,5347
16,Oriscus Oriscus in Salicus b,m-5aa87bef-5a1b-4e75-9068-399813608eaa,2727,5663,2754,5686
16,Oriscus Oriscus in Salicus b,m-f5d12ff0-4312-4b33-80ef-47765a08a9f2,2770,2832,2807,2868
16,Quilismapes Simple three,m-a9dc4646-3c43-484e-8469-60f7268fafea,2478,3835,2605,3895
16,Torculus Episema c,m-78afcfcf-d990-4536-af4d-088d9c87697b,5267,2098,5359,2167
16,Tractulus Simple,m-4527e9b5-3f45-4b6a-89e9-530426a03260,2834,4982,2863,4995
16,Torculus Simple,m-85c9d892-8a2c-4382-8b7f-a5f24de1245a,2609,3879,2682,3939
16,Punctum Simple,m-28e41d1e-248d-4cb1-9083-19f86311fbe2,5102,6391,5115,6408
16,Punctum Simple,m-8b2371a7-54d4-4222-bf33-8c681517aaab,2919,2479,2941,2495
16,Torculus Simple,m-6f708f08-4063-45de-a857-68dab4aa51cf,4100,2468,4166,2524
16,Pes Rotundus,m-0f278cf4-38d9-41ec-b5b3-2b380bfe8a64,3355,3853,3430,3948
16,Virga Simple,m-f0200240-8eb2-486e-9a26-eeb7137e353d,5250,6317,5298,6368
16,Tractulus Simple,m-3771b720-8b55-46af-b908-cd8e2bda0165,3127,5002,3157,5017
16,Virga Simple,m-0e5440f5-5486-470c-97af-913a2f514c3a,2477,2478,2534,2530
16,Punctum Simple,m-60393dca-b31e-4e7c-a59f-eea8bbd2140f,1701,5336,1718,5352
16,Virga Simple,m-ffa882e4-e750-4bb3-8f54-c2dc76730412,2000,4604,2053,4653
16,Virga Episema,m-31838808-536f-445b-8892-345fcceb3a8d,3908,5960,3969,6029
16,Pes Quadratus,m-f5340265-61c0-4cda-a001-86a63c178c56,2831,5972,2915,6036
16,Quilismapes Simple three,m-6b41c8a3-2c28-471e-842b-dbbe013e925e,3590,5636,3714,5690
16,Quilismapes Simple three,m-28344a8d-fdfa-4e4a-ab3b-31aef6dee032,1648,4953,1724,4982
16,Virga Simple,m-e2ce7764-6e08-40b8-80d5-a1671efc31e6,3657,5974,3711,6033
16,Clivis Episema c,m-a7b802b6-19d5-44a7-a0ca-9731fdc6afd8,3227,2867,3286,2933
16,Torculus Episema c,m-a7834e90-828e-4f85-9d97-0ad34bd8ba11,1524,1722,1613,1796
16,Punctum Simple,m-1d2ad184-76e6-49bc-9c83-4bd772c9fe59,2963,4249,2976,4265
16,Liquescent Pes aug. Rotundus,m-12996900-3ce4-48e7-8c5e-2f4ace2f4c72,4362,2823,4440,2905
16,Clivis Episema c,m-5e8f3b8e-4d4b-4546-9f6e-e56be2621aa6,5045,1118,5103,1179
16,Virga Simple,m-3ff61073-8a84-4738-b04f-eb0689bd153a,2131,4590,2190,4647
16,Tractulus Simple,m-308a4cee-8209-4292-a113-73447c047fc0,5118,2878,5146,2890
16,Punctum Simple,m-a7dac689-ae7d-49ca-b9c3-57e12bd07a83,2322,4956,2343,4974
16,Letter C,m-d4476032-420f-4776-864c-9d6077cbdb70,3837,3504,3867,3539
16,Clivis Episema c,m-d9e2725d-e4d4-4c93-bb0c-d59be7a9b043,3756,4606,3808,4674
16,Tractulus Simple,m-6a7ba03f-7615-44d9-b698-fc38c764a77a,5333,6018,5368,6030
16,Tractulus Simple,m-59667efd-6711-4ec9-b5a4-917c8cabeb9f,5276,4664,5314,4677
16,Tractulus Simple,m-6479337d-ffad-4811-a782-fe9e459013a2,2718,4625,2747,4639
16,Virga Simple,m-4800e47e-69ee-4a09-98c8-fa4625ca008f,3750,6316,3788,6347
16,Oriscus Simple,m-83422181-ccbe-48db-9bc4-aa7492cab5d3,4981,4229,5031,4296
16,Clivis Simple,m-e2b1bf7f-1641-4e4e-952a-3cd409a16a0f,1920,2468,1970,2527
16,Pes Rotundus,m-cd89b21d-7b86-4610-b851-25353738dc23,4804,5612,4889,5698
16,Pes Rotundus,m-54a71b25-5d3c-40f1-903c-9a406e80a6a6,4619,4585,4694,4651
16,Letter C,m-6b9900b5-58ce-40b5-a63a-f62afeb7b3a3,3450,4527,3486,4563
16,Tractulus Simple,m-6acce925-def3-40ef-be55-6abab93840f3,3942,1437,3979,1453
16,Tractulus Simple,m-cff158f4-150e-4d44-a1e4-b2415e397901,3232,4973,3247,4988
16,Virga Episema,m-152e9342-81b8-441b-8b6d-9d7fb91146ed,2933,2803,3008,2886
16,Clivis Episema b,m-e0218b2f-c06c-4546-b935-3fab780e0941,4587,4223,4631,4279
16,Punctum Simple,m-8810e051-b2a1-403d-a116-7422ad23864c,3026,6275,3040,6291
16,Letter T,m-ac99743e-6129-4030-b028-1a2daa9d9913,3332,2425,3601,2468
16,Tractulus Simple,m-f5611d7d-da62-41ae-8615-fee544f61359,3266,1451,3296,1466
16,Virga Episema,m-e335d79d-7b43-49ef-8bbd-30233ed12a89,4567,1797,4629,1863
16,Quilismapes Episema two,m-dd62f32f-c5d3-4232-a76f-0312ac484a1a,3961,5603,4066,5678
16,Oriscus Simple,m-72cb0637-aedf-408a-b7c0-fea4a40dddce,3441,6323,3474,6376
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-549e4624-4fc7-4a86-b3c0-b66c33a08fb1,1741,1780,1791,1851
16,Virga Simple,m-1f4f94fc-d22a-4a64-97bb-859f2046581a,2532,4576,2584,4616
16,Tractulus Simple,m-49097433-7f3c-4df8-828d-c2445e7d29b9,4093,6369,4126,6382
16,Quilismapes Episema two,m-75761610-e2cc-4acb-aaa8-6de73e3e2d2f,3044,4898,3149,4973
16,Clivis Episema c,m-c44c147e-c6cf-4055-872b-1ad4ab389c4e,3572,4586,3653,4656
16,Tractulus Simple,m-aebcd9b1-1e91-4a5d-99a7-29999032f9a6,2557,775,2589,790
16,Letter C,m-a725123d-2dc4-4ad7-8e98-ebc2640d9378,5042,3842,5082,3876
16,Quilismapes Episema three,m-38d918cf-641c-4b05-aa44-a166acf7b5a6,5231,3869,5374,3952
16,Pes Rotundus,m-5e31253f-e3d6-44ba-a03b-2d19bb605ca1,1452,3854,1534,3927
16,Tractulus Simple,m-8448df90-9073-4bfb-a403-d1f8471f7294,2154,4283,2182,4295
16,Letter C,m-b8ecdd6f-2bca-426e-8e64-d9d8f741487b,2686,5941,2719,5972
16,Pes Quassus,m-97e253ba-e196-4470-9a44-c881b7f52c77,2063,673,2155,753
16,Virga Episema,m-7abb7c9f-7ade-4eac-82c0-fd3d77640ed7,2336,3150,2409,3229
16,Virga Simple,m-1d620eca-cebe-4008-886f-3396594d8d9e,1530,3493,1553,3511
16,Clivis Simple,m-6f5a86be-d72e-4111-80fc-9dd3edf40637,1601,6304,1650,6361
16,Letter S,m-bbd7d460-5d6d-4532-934d-3c0dd3e2ba96,4906,5566,4948,5624
16,Virga Simple,m-711c2cc7-7418-4b46-b042-b1f5eed0de0a,1531,1067,1582,1122
16,Tractulus Simple,m-609756f0-eef0-4b57-a5cd-6fd6180375c6,1604,3905,1631,3917
16,Tractulus Simple,m-816046b6-7c10-438a-80e6-af42e29e008a,3370,5353,3399,5366
16,Tractulus Simple,m-c83d05b9-4ee4-41a2-a68d-ea1fcb9d4d39,3617,2135,3647,2148
16,Torculus Episema a,m-4312e0d4-6150-4c27-988c-ff18743bfc29,1722,4578,1793,4637
16,Quilismatorculus Episema three,m-18f5e803-8a97-452a-aee1-50a8e5d5c384,2846,6224,3001,6320
16,Virga Episema,m-57e886e3-fa08-4344-8dfc-32ad48797ffb,4953,2473,5003,2545
16,Torculus resupinus (RE) Episema a,m-bea01961-b60c-4375-8c89-ebbc0091f069,2461,681,2589,783
16,Liquescent Porrectus aug. Simple,m-475754fc-fcd5-427b-92a4-f73fe1d106a9,1656,3144,1749,3229
16,Punctum Simple,m-104e2b81-d01b-4d88-b1de-7bdb75ea2a04,4282,3583,4299,3598
16,Oriscus Oriscus in Salicus b,m-76ccbb50-0f8d-4ecb-87ed-c9b37205b974,4528,6316,4562,6349
16,Liquescent Stropha Simple,m-7c3694d5-bd5c-498e-bbc4-9bb7c308cfbf,1856,1413,1900,1463
16,Virga Simple,m-8b56b7c0-f463-48ca-995e-a3ee873d1f8a,2153,744,2203,795
16,Clivis Episema c,m-04c1d098-13fe-4b34-b4d2-b3b2eeb6c10c,2360,4916,2418,4982
16,Tractulus Simple,m-c84fcd5a-433a-4fd1-b1ef-3b8d4be8e9db,4115,6343,4145,6354
16,Clivis Episema c,m-4bb3e772-7797-4a4d-8504-554bd5a0829e,4859,1445,4905,1508
16,Tractulus Simple,m-350e1f73-8f90-4fee-94d2-6c6a85604095,4257,1807,4284,1819
16,Virga Simple,m-4557b137-4390-42c5-b4a7-8c363c265311,2819,1049,2872,1106
16,Virga Episema,m-27305252-31d4-4a3c-b64b-61603c042a99,4358,2413,4422,2488
16,Tractulus Simple,m-a1fdbfc3-0d56-4c8c-a4ee-16a1d5c0ffc5,4669,1440,4694,1453
16,Virga Simple,m-ae6776dd-b377-4647-a858-1a527985db0c,5385,3898,5435,3954
16,Punctum Simple,m-c73606b3-b9a5-4eae-a234-92ccf897974b,3936,5372,3955,5387
16,Pes Rotundus,m-c4a0afdb-dbaf-476f-9d67-f1ae875819af,2062,1067,2131,1134
16,Virga strata (or with Punktum: Pressus maior) Simple,m-d5071086-de69-4bad-8925-22ad57dd8261,1815,2124,1862,2154
16,Punctum Simple,m-26c1aea7-b84a-4c4c-b87e-01aa7ab773a9,3224,5714,3238,5731
16,Tractulus Simple,m-96fe06d6-7a2c-4f70-bf3d-07e7099a2395,3405,3578,3438,3592
16,Clivis Episema c,m-20191e06-526d-493a-9492-ec32d204c1ad,3222,5996,3282,6063
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-619f7b71-d1ca-41d3-a25c-37e68ea7a723,4866,4602,4917,4671
16,Punctum Simple,m-943d1dee-6fc3-40fe-b110-0411c3a2b47c,1549,5326,1569,5342
16,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-d5bfe747-ccc7-4c69-a7d1-9051dd1348ed,2716,1436,2747,1471
16,Punctum Simple,m-294a92ae-4061-4300-be10-a58808ac3dab,4396,6295,4414,6312
16,Punctum Simple,m-8de382d2-8b45-41d0-aaa5-23ccc04083ed,4582,1064,4596,1079
16,Tractulus Simple,m-1d1562c6-a3b7-4680-b3fb-3f7b9291edb4,3752,1445,3788,1461
16,Clivis Simple,m-f02f5e8e-ebce-425e-855a-713864a8f311,2276,5299,2318,5356
16,Punctum Simple,m-e1154b3b-0bc1-48ff-8119-cc79ec0f9bd5,4271,3649,4286,3665
16,Clivis Episema c,m-abe59a5b-ef45-4819-a840-ae07ecd59c39,4329,3612,4408,3683
16,Pes Rotundus,m-4f189a5c-ab5f-4664-b437-c8cf93dcd1e9,4281,1393,4362,1459
16,Clivis Episema c,m-cf7d225f-3648-4625-83c5-ebd441f2b27a,2285,5953,2338,6019
16,Punctum Simple,m-33eb01ca-487b-435e-91ea-0d0ced4ece4a,2051,3235,2068,3252
16,Virga strata (or with Punktum: Pressus maior) Simple,m-07a91d9b-e393-4b2c-bebe-8e2d5f727fba,2211,2862,2289,2932
16,Clivis Episema c,m-5d996d32-f27c-48d7-a090-3cce69b3c426,4106,3540,4176,3608
16,Punctum Simple,m-d416ed59-ec73-4b3a-9ac7-9ddcc1ed2010,3354,6016,3370,6031
16,Virga Simple,m-7a66f25a-3273-4050-8f79-ead042969d96,3033,3178,3087,3236
16,Quilismapes Episema three,m-03acc853-e59e-48de-9e90-025812debeec,4167,3511,4306,3597
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-a6b4dcd8-b90c-4fb2-8171-14b2ec74c5c5,5353,2179,5408,2248
16,Punctum Simple,m-47dd66f5-d349-4e45-8a12-5ad9a254f5e9,3581,2518,3604,2534
16,Virga Simple,m-1484a357-68d3-4fa9-b7de-14a2952ed61f,2907,4573,2975,4629
16,Punctum Simple,m-193a7787-505e-44aa-b31a-77f3b5bc0a26,2960,690,2979,707
16,Virga Episema,m-8d742313-cffb-41fe-9049-d00b0a4a9d83,2195,5571,2262,5642
16,Letter L,m-7ba62f29-74f0-405d-9193-3869379fbaaf,1840,5881,1854,5911
16,Punctum Simple,m-797ad172-8253-4468-938c-3117d7db0908,4266,3558,4283,3575
16,Tractulus Simple,m-c503031a-f086-494d-b2ed-975e8e37b389,2222,3906,2257,3919
16,Punctum Simple,m-4628cf39-5e64-45f5-a890-87d1a550130a,2425,2471,2439,2488
16,Quilismatorculus resupinus Simple,m-4c4da24e-5e01-47a3-9a64-4f72a20c2742,3630,4565,3769,4646
16,Punctum Simple,m-945df4e5-7a28-414c-9580-bdb748d9acd4,1872,1390,1885,1406
16,Tractulus Simple,m-9bd2f1bf-0110-464b-b31b-0a4cf907a070,4255,2127,4288,2141
16,Virga Simple,m-4cbaa766-376b-451a-9b8e-9f95a3d2f73f,3951,4602,3984,4640
16,Virga strata (or with Punktum: Pressus maior) Simple,m-1110a1b8-d4ed-4648-9e64-29be45128abd,2896,670,2956,747
16,Oriscus Oriscus in Salicus b,m-b2624f0a-35c9-49d7-9920-9756cbe4473d,3417,5649,3451,5682
16,Clivis Simple,m-f387237f-641d-4a10-bf4d-b3edb7f52078,5026,4618,5072,4677
16,Pes Rotundus,m-234523a0-26e6-4780-ae4a-2129946c8e37,2062,3862,2143,3934
16,Torculus Simple,m-ca111742-a1f1-44e8-8b99-d53bb79671a8,4878,5981,4943,6032
16,Pes Rotundus,m-2819475d-507b-42dd-97b6-7acee6c2a2ec,4431,1380,4514,1450
16,Clivis Simple,m-401be416-8229-4ece-8115-e92f64d33c49,3477,2474,3524,2539
16,Torculus Simple,m-51e5f0b3-bbd6-4243-ab16-576e52d1f0c4,3628,3542,3696,3595
16,Virga Episema,m-f5c88e15-8ad4-4604-89fc-cf03cfefa5e2,3182,5642,3244,5720
16,Clivis Simple,m-06907d30-9dab-4378-b850-d5f63788def7,3544,3884,3604,3957
16,Letter C,m-b19faf6f-52ee-49e4-93e2-3e0d7ee62076,3453,6265,3467,6281
16,Quilismapes Simple three,m-e4cbba70-5cc9-4d4b-b725-52a9d355b227,2182,6237,2309,6291
16,Clivis Simple,m-c5881313-54e0-4015-a1c2-711f134a6e50,3220,5323,3265,5379
16,Virga Episema,m-45a6070c-58dc-49a1-8bc6-3234c9d6e62d,3652,2836,3711,2904
16,Virga Simple,m-7923e51a-e234-445f-8b97-6d0ec48bee9d,3781,2502,3838,2556
16,Quilismatorculus Episema three,m-a031f903-5a67-45a7-b7af-ac5f4fa8578a,4339,3857,4487,3945
16,Punctum Simple,m-f7c9704e-dd2b-48c7-bebf-2a37c6a261be,1750,5678,1772,5695
16,Virga Episema,m-a9ba7373-95ce-4286-9a2c-085c4ab664af,4468,3863,4526,3937
16,Clivis Episema c,m-3e2d188f-f320-475c-8a4b-20091bc70d96,1618,3541,1693,3610
16,Virga Episema,m-a777a21e-3ba6-4d86-985e-bf3a06a77151,2121,6278,2176,6336
16,Virga Episema,m-7538cd0b-74c9-4e5d-91f3-1bcc8b93e0a5,4112,5646,4148,5687
16,Punctum Simple,m-52e090a2-94b0-475b-85ad-58e191d599a4,2650,6328,2670,6343
16,Tractulus Simple,m-857bb237-35b9-461b-b386-68f93cf15e57,2189,2140,2222,2155
16,Pes Quadratus,m-7a196449-301a-4ad1-be14-d54d8689b457,1730,2123,1815,2195
16,Punctum Simple,m-02b8f6bf-994b-4b9f-b7d9-8d41a9ff4264,2700,5706,2716,5723
16,Tractulus Simple,m-1b5a53b0-755d-4d8e-b60c-78b0f2b9b253,4525,5692,4558,5706
16,Virga Simple,m-708b341a-2e37-4df1-b156-87b9130515b0,3100,4241,3160,4300
16,Tractulus Simple,m-8dbb85c7-81b2-4c7e-abd2-2adb92259068,2481,2142,2511,2157
16,Punctum Simple,m-1a47d639-f61a-4608-8492-d1e8ca0a12ed,5193,6341,5210,6357
16,Virga Episema,m-bd5ac2f9-3ce5-4cb4-851e-eb1d3d24ad98,5194,6296,5217,6325
16,Letter S,m-7e1170d0-b1c5-42e1-9e37-a4aaa4d57489,1754,5867,1794,5916
16,Punctum Simple,m-298f2ba6-06d0-45b8-bb66-f30d3ef91e48,3169,5300,3185,5316
16,Pes Quadratus,m-66fd38d4-7c25-4e9f-aed5-3d9579f1ce9e,1407,5613,1494,5682
16,Tractulus Episema,m-a73ed536-9e11-4571-a678-c39f9657fabe,2655,718,2691,741
16,Punctum Simple,m-24521a4c-68ce-4091-aaa2-49b2e7b5f48c,4608,4285,4619,4303
16,Virga Episema,m-564b505a-7d75-4e26-a850-86d106adcd82,2615,664,2671,734
16,Punctum Simple,m-9ed6651b-7c77-425a-8c2a-09579ce99856,5261,2544,5275,2557
16,Oriscus Oriscus in Salicus b,m-67377948-0220-4c5b-b726-760eb80bc758,3376,5969,3408,6002
16,Clivis Episema c,m-7d8e6b30-1e45-4e1a-8e39-8fc5f3cdaf69,3535,5974,3600,6039
16,Punctum Simple,m-14dc750c-7641-4daa-9fe7-ec163310a049,1977,4954,1991,4973
16,Punctum Simple,m-18867ecd-d048-4b8b-8ef4-dcf345093fcb,5440,5676,5460,5692
16,Quilismatorculus Simple three,m-86bbcbc7-55ed-47a2-b7ef-93466235cff1,3418,5290,3546,5372
16,Virga Simple,m-6f3c15b2-b5e4-488a-8916-8068e1cac9b6,3145,6340,3187,6385
16,Letter E,m-06deedc8-71ff-4515-8e30-1231b02e8e7a,1396,6312,1438,6355
16,Pes Rotundus,m-3cfefb87-2c37-4169-9ef9-d3ee18bd56fa,4203,2839,4290,2913
16,Clivis Episema c,m-f5b375df-2b86-4d59-bca2-f99e0cdc5b57,2352,6283,2408,6346
16,Clivis Simple,m-76a32c92-f54c-4a3b-9aa6-fc17c5a74ea3,1650,5636,1700,5697
16,Letter E,m-65ac415a-a007-4e6e-a57d-01a0004b6687,2246,2493,2292,2537
16,Virga Simple,m-6da4c335-50aa-41a0-baaf-f1d55b6555e8,2505,5664,2559,5724
16,Virga Simple,m-45337608-18e9-4a44-92dc-2d7fb0c71412,1931,3555,1988,3608
16,Oriscus Simple,m-a00e8c35-b7b1-4ae4-849d-64ed5c730118,2697,6004,2727,6055
16,Tractulus Simple,m-5be9c76d-94ad-444c-aa69-1917a20ad6d1,1874,1127,1905,1140
16,Punctum Simple,m-f8ede20d-b1c9-4337-9d6f-b0e69ddb6331,2882,3253,2901,3270
16,Virga Episema,m-e507c38e-3a6d-44d6-bca9-f329d84eb0d3,5458,4551,5509,4616
16,Quilismatorculus resupinus Simple,m-e3717ff7-1f79-4397-96f6-861890b641d6,2442,1738,2606,1823
16,Tractulus Simple,m-3a7d486e-86a9-43c2-be7f-6d3b158c7eac,4776,6377,4804,6387
16,Clivis Simple,m-52ccfaea-d1c6-4338-8c20-f9cc018dddc0,5171,4630,5211,4679
16,Quilismapes Episema three,m-cb7baaed-7f8e-490b-8c0f-be2d7e81959d,2057,5632,2177,5693
16,Quilismatorculus Episema three,m-751d5357-50b3-4353-82a5-7ca94ce2142e,4710,1359,4863,1451
16,Clivis Episema c,m-60ff163c-b906-4e2e-8a71-1a2aae3bf924,4662,1803,4724,1867
16,Tractulus Simple,m-35696b7f-368e-40b8-b53a-a79d84f15d0c,4923,6376,4952,6388
16,Punctum Simple,m-ec91b472-2fab-40fd-a1db-317f8b1146cc,1735,3598,1751,3613
16,Quilismatorculus Simple three,m-0f6143ea-5c32-426d-8509-83b27062f618,2211,3167,2330,3243
16,Clivis Episema b,m-05bf90df-7e7e-4964-af9b-405dd26b747d,1878,4963,1892,4991
16,Clivis Episema c,m-7349926e-115f-4718-bd07-907591657dc5,5479,5621,5544,5692
16,Virga Episema,m-cc109151-68a9-40d3-af09-02e3552f6c79,2850,669,2905,742
16,Virga Simple,m-8d8d6831-e0cf-4b34-9ca4-b8d1c87bd8b1,2053,1449,2105,1500
16,Clivis Episema c,m-12f7161d-9997-4107-8adf-0845f9ad16ca,4425,2532,4484,2597
16,Tractulus Simple,m-f1c42c0c-839e-4e37-807c-2f8a333a6d67,3130,5706,3174,5718
16,Tractulus Simple,m-25fe4b9c-bb97-4dac-9d42-95459e496779,2987,4974,3025,4988
16,Pes Rotundus Episema,m-fa2b9d2a-22c0-490a-bf2e-084e3ddae0e2,5489,3918,5571,3996
16,Punctum Simple,m-ebef6157-7cef-4e0a-b55d-fd95067a7fdf,1998,4980,2015,4999
16,Punctum Simple,m-18644ebb-1dd9-4835-bf1c-09aebaf57662,4624,1857,4642,1870
16,Punctum Simple,m-29453e13-eb11-4ebb-9851-e3978af48535,2639,1837,2658,1852
16,Punctum Simple,m-83a85513-2eed-44df-aa48-2522cf675741,1639,1761,1655,1778
16,Punctum Simple,m-46d115a1-8bba-4bf1-991a-720fce376cde,2014,1471,2032,1490
16,Pes Quadratus Episema,m-c8e4fec6-f723-4219-b3b8-e9af89f26551,2519,5981,2614,6055
16,Torculus Simple,m-8419f910-152e-453b-a54f-68e064a157ae,2344,5990,2407,6042
16,Clivis Episema c,m-8ce25b84-66ae-47f8-9809-c00c6f0316c9,3976,5320,4042,5395
16,Quilismatorculus resupinus Simple,m-d5a174ca-7d76-4991-a4f8-db1574ee06ad,4427,1774,4592,1864
16,Letter C,m-2710f33d-ec79-49b1-a63e-20434cf30ac0,1598,4539,1627,4572
16,Punctum Simple,m-b92a1b21-e911-4afb-bc3c-ff13556662fa,4026,5749,4045,5764
16,Tractulus Simple,m-9e3ff39e-be39-4067-802d-8b74fcfcd569,2108,6009,2138,6024
16,Clivis Episema c,m-6645cedf-a9b0-40a0-8332-0963d95da024,3997,5959,4061,6027
16,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-a2a9ea9f-c7ad-4e42-bf7f-6586ee8ec8d5,4178,6007,4201,6042
16,Punctum Simple,m-643c113e-9a21-4199-a2df-2eb86f83fc63,3980,3593,4001,3607
16,Virga Simple,m-74be040e-6c0b-4851-8427-b6bc2b54db26,1462,712,1509,755
16,Clivis Episema a,m-3e7d7def-6f8a-4fc7-ba7e-ec2ecd40f287,2527,6283,2582,6340
16,Oriscus Oriscus in Salicus b,m-8653d5fc-797b-4b31-9aa3-ec973ea48148,2494,2844,2517,2881
16,Torculus Episema b,m-c70c9d0e-a9d3-467a-8821-6a561fe6abe8,2839,4222,2912,4282
16,Quilismatorculus resupinus Simple,m-92080dca-dbef-40f4-8cbc-3860d8a6dfc5,3069,2803,3211,2884
16,Virga Simple,m-913b2c52-1e9c-4809-afb8-19eeabefba99,3954,2467,4002,2506
16,Torculus resupinus (RE) Episema a,m-a6d49189-3b45-411a-9e9a-76b157e728e6,3079,5253,3203,5338
16,Clivis Episema c,m-db1d9432-1f2b-4c83-9929-322b528de776,5577,3908,5632,3977
16,Pes Quadratus,m-9ac3b485-06dd-471b-a457-14976878315e,1869,5640,1956,5710
16,Punctum Simple,m-d563810b-c27e-44db-adef-b5b35fa677bd,5412,2146,5430,2161
16,Punctum Simple,m-d99397d2-1e37-414e-a7af-395e97ce4aea,1859,2144,1879,2160
16,Letter L,m-54c08756-3bea-474e-97f5-f5d1eff125d9,3174,4163,3204,4220
16,Tractulus Simple,m-2def6689-1b1f-4ae4-8b89-70c6bab95c76,3543,5676,3574,5690
16,Virga Simple,m-29d44797-bf97-4122-8ae1-d286f4c8e97a,3461,5595,3516,5648
16,Virga Episema,m-b5f99922-584e-42f3-a11b-03586f5a620f,2722,655,2789,729
16,Virga Simple,m-d717a478-3aa7-4b21-a125-0c612f3b6442,5091,2468,5154,2535
16,Virga Episema,m-2ff93db0-00a3-4753-98f9-da103d7c54c5,2578,1778,2643,1844
16,Punctum Simple,m-33a4f442-8849-4fe7-8acd-132a94f7a00a,3114,4950,3128,4963
16,Punctum Simple,m-c8087391-e110-41a0-94fe-71483fc70b30,1439,3599,1455,3615
17,Punctum Simple,m-61255b88-5f54-4514-9ca0-89941eb0ca28,1909,4246,1928,4261
17,Virga Simple,m-a67174e8-835e-47e1-babe-ccba12442dfc,784,3203,838,3250
17,Tractulus Simple,m-05625094-af1b-4344-8662-688e6201c13a,1727,5327,1757,5342
17,Virga Simple,m-5071c5ea-c751-41a7-b6cb-67278f7c3780,3446,2369,3500,2428
17,Punctum Simple,m-457c945e-e610-49ef-a847-618832dd64f1,4261,4305,4280,4322
17,Virga Simple,m-a1f6990e-055c-4955-b546-103409aef7ba,2727,5973,2778,6032
17,Virga Simple,m-64674bcb-eee4-46cd-b0ba-c7377cd8c544,906,2833,959,2885
17,Virga Episema,m-9bfe503d-ed5b-4d5c-a6cd-8de1f3903d38,3582,2430,3638,2504
17,Virga strata (or with Punktum: Pressus maior) Simple,m-99af3d57-88ce-491a-a432-d6803f26074d,4029,1020,4078,1045
17,Virga Simple,m-15572f6a-1601-4d1a-97c8-7e0f98128015,1207,5636,1268,5691
17,Virga Simple,m-15a629b7-f0e6-4b4c-80a2-820c9f3cec24,3544,5263,3598,5315
17,Tractulus Episema,m-8f435dc5-dbea-47e7-bdd2-01f3863e85e6,4832,4602,4865,4620
17,Pes Rotundus,m-afb2c549-05f9-4090-a69f-ddc47b4a455e,865,6269,942,6341
17,Letter C,m-4ab6433b-3cd8-4420-8250-412fbeda1849,2612,4186,2647,4220
17,Clivis Simple,m-1c0165f8-c4ab-44a6-ad95-6aef7c68e460,2785,5643,2834,5700
17,Punctum Simple,m-d6795e9c-b6f7-4640-9429-91bb9dec4096,3403,5328,3419,5343
17,Tractulus Simple,m-4e205189-14ba-43fa-9407-7817bb9fd68d,2737,4621,2769,4634
17,Virga Simple,m-33940da9-4b56-4678-99f7-0f6a9443a63f,1113,2439,1166,2490
17,Virga Simple,m-211d1564-bd85-45bc-975c-4fb994e2a6e9,2172,5634,2230,5683
17,Clivis Simple,m-fff1a8e2-5b63-41a5-ac34-8d6e15eff5fe,2557,5632,2607,5686
17,Tractulus Episema,m-5789a52c-1073-40bf-8914-36cb1de56f4b,4199,4307,4225,4328
17,Punctum Simple,m-b27e45a8-cb98-4dfb-b23f-339ac85565fd,4625,4957,4643,4972
17,Clivis Simple,m-cf41e18d-986d-4cfe-ab94-7b2824bc295c,2887,6289,2931,6348
17,Tractulus Simple,m-13db5bd5-e1f9-4ef5-8c94-bc5abb411cdc,3420,718,3446,731
17,Tractulus Simple,m-08eff653-d235-40ab-bc5e-136051953e5d,3406,6351,3436,6363
17,Pes Rotundus Episema,m-762202b4-4c06-441d-be24-26461f98fe64,1010,5613,1093,5684
17,Virga Simple,m-05da6ab4-ca40-4b0f-9b74-7e34ac2ef029,1909,2123,1936,2146
17,Punctum Simple,m-794c5b19-2d64-41b2-9e3d-4da799f7e046,1555,4965,1567,4981
17,Tractulus Simple,m-e67c231b-3161-454a-bba3-a08257f50b17,1757,1090,1782,1104
17,Tractulus Simple,m-22366ce9-3972-4b33-935f-3157c6543b78,3889,3931,3918,3946
17,Punctum Simple,m-c64373cd-d1e3-4d5c-80c0-fedf03fdd108,2577,2877,2596,2892
17,Virga Simple,m-243bfc25-de3e-4b82-ae9b-05942eb47ce6,1998,2849,2049,2902
17,Clivis Simple,m-85e46c62-2761-4d74-a7a6-65d0f6a7ae8b,4203,6317,4254,6376
17,Punctum Simple,m-70be5525-bfd3-4ba0-8a5d-0e40ebf88a50,1232,3201,1248,3213
