pagen,neume,id,ulx,uly,lrx,lry
16,Clivis Episema b,m-5517e85a-eca4-4ad3-b1c4-184b14504bb7,1890,4928,1930,4985
16,Virga Episema,m-f65ad397-3990-4604-a63e-39b1a32c757f,1942,4902,2013,4982
16,Punctum Simple,m-421b5940-28f5-4ef3-bb53-fbcd0767d7a3,2304,4933,2320,4950
16,Virga Episema,m-f19a7b90-0b31-40aa-b2e2-adfbb950979e,2552,4935,2602,5000
16,Tractulus Simple,m-bcba9a18-56b7-4eb8-a285-86ebec245cc6,2718,4625,2747,4639
16,Quilismapes Simple three,m-30db4b78-fbea-48fc-9fb4-b48def02c21a,2721,4936,2835,4995
16,Virga Simple,m-54f0b40b-4030-42cf-9e6e-0c1cf1565992,3353,4926,3391,4969
16,Clivis Episema c,m-67b5bc2a-4908-4416-be2d-c6fc6659b6fb,3572,4586,3653,4656
16,Clivis Episema c,m-a3231531-2822-405f-82a3-ee83f730223d,4743,4602,4807,4672
16,Quilismapes Episema three,m-3ed832e2-6ce2-4ce2-9f41-afb71e19200a,1438,5259,1560,5339
16,Tractulus Simple,m-de95fef0-cc54-4d90-8656-7a55782ab70e,1439,4972,1466,4985
16,Tractulus Simple,m-4820ffea-a3b7-47b3-9392-b6d87977d22e,1599,4967,1628,4980
16,Quilismapes Simple three,m-2e9da529-76c2-4585-a683-4827d42253ca,1648,4953,1724,4982
16,Clivis Episema b,m-fdefb310-0883-4ef7-89cd-9b51dfd13b93,1878,4963,1892,4991
16,Punctum Simple,m-03d630a0-8479-4b5e-81f2-72fd70085879,1977,4954,1991,4973
16,Tractulus Simple,m-7587669b-6967-41d4-8bfe-06db27b3bda9,2065,4998,2094,5011
16,Tractulus Simple,m-d87b6841-f13b-4ed9-864c-3a84f6a64850,2083,4976,2113,4991
16,Punctum Simple,m-dbf6c1c7-8070-4042-9865-7b6eb7e50c07,2322,4956,2343,4974
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-10a72c7f-33c3-4adc-92fa-55f7f193c1c8,2410,4937,2463,5014
16,Pes Rotundus,m-c37c2578-fb5e-419d-89a0-c2b048570b39,2425,5269,2452,5298
16,Pes Rotundus,m-ab9afaa2-97c4-4246-9770-5c80f9a07631,2463,5265,2542,5337
16,Tractulus Simple,m-e93249e3-f8f0-43a9-ac39-d395446823ea,2681,4983,2712,4997
16,Quilismatorculus Simple three,m-af63882a-4066-42d4-89da-f4de392dfe53,2729,5231,2857,5316
16,Tractulus Simple,m-10593769-9da7-4d63-afef-e334c0143830,2834,4982,2863,4995
16,Tractulus Simple,m-38f35d41-3210-4109-a55e-8220e9e8c57a,2981,4950,3020,4965
16,Tractulus Simple,m-8e400708-ebff-4295-8f8e-1c6179b1d2d7,2987,4974,3025,4988
16,Tractulus Episema,m-65fcb494-b377-49aa-852e-6f9b80df1d85,2993,4991,3032,5010
16,Torculus resupinus (RE) Episema a,m-18ffbafa-08c4-4171-b08f-19b657df8af5,3079,5253,3203,5338
16,Punctum Simple,m-d9d48c2e-b365-4bd4-b545-8091c73635f0,3114,4950,3128,4963
16,Tractulus Simple,m-96c741a1-4b08-4a73-8906-9ffbc92dcda5,3127,5002,3157,5017
16,Tractulus Simple,m-f3ab3995-27eb-4875-b43c-97ca76b57496,3207,4995,3223,5010
16,Tractulus Simple,m-e778213b-b582-4db9-a635-d253691e8706,3232,4973,3247,4988
16,Clivis Episema c,m-24aad263-cd17-4d9c-8688-36635d68a8cd,3278,4999,3336,5059
16,Punctum Simple,m-3c1c99de-b1bf-4e4c-bb1c-0788bf01768a,3293,4944,3309,4958
16,Punctum Simple,m-ecd3ff34-7a7e-4d90-89fe-ba9cbcabc626,3316,4966,3334,4981
16,Letter E,m-8685911a-db66-48f0-9df3-18c43600fb05,1384,4963,1425,5003
16,Punctum Simple,m-f6b43c4c-929f-48fb-ba43-4221665c4b55,1532,5305,1546,5323
16,Pes Quadratus Episema,m-b8dd55cc-1f2e-4fc0-a544-85b433f782a1,1572,5305,1661,5390
16,Pes Rotundus,m-0cf3ad1b-8bbb-409f-92c8-0b685432f5ed,1939,5291,2014,5362
16,Punctum Simple,m-b9a3a525-4cf7-4d87-a183-a8397146529d,1998,4980,2015,4999
16,Clivis Simple,m-f70700ce-5019-4a9e-9367-16f2d35273a4,2276,5299,2318,5356
16,Punctum Simple,m-effe6e35-58a3-4f5f-8e0a-c4bf414a7c04,3126,4967,3145,4982
16,Punctum Simple,m-003803b8-86b8-499e-99f9-4f86442e84e3,3169,5300,3185,5316
16,Quilismatorculus Simple three,m-6238acd8-743a-4a70-b830-d5b9d4f0ec9e,3418,5290,3546,5372
16,Torculus Simple,m-350d181c-e58a-450a-85ce-d2f6a5ea00c4,3562,5288,3634,5336
16,Clivis Episema c,m-8e65ebfc-94f8-456c-bdd4-6bd56d61ff35,3698,5306,3770,5374
16,Quilismatorculus resupinus Simple,m-f47c4f78-f59f-483b-b7be-047cc0bdbdf8,3751,5298,3871,5362
16,Virga Episema,m-2aee57bc-1a71-4980-ab60-a43986815e64,3877,5308,3932,5377
16,Tractulus Simple,m-56401bec-fafb-4756-81d0-10dc680a5034,1394,5323,1420,5336
16,Pes Quadratus,m-82f4132b-27ba-4bc4-8f9a-8afff687c07a,1407,5613,1494,5682
16,Punctum Simple,m-f2f19cee-7bf5-4ff3-9e9f-ae1a7766170a,1549,5326,1569,5342
16,Virga strata (or with Punktum: Pressus maior) Simple,m-e60803ef-9bb6-4a32-bfc9-d8a1ae5f4b98,1638,5366,1651,5390
16,Clivis Simple,m-9cd7f993-89a9-4378-a825-b97404dacc68,1650,5636,1700,5697
16,Virga strata (or with Punktum: Pressus maior) Simple,m-4ba98c53-8e55-47ff-8fbb-91343f59fb08,1673,5313,1700,5338
16,Punctum Simple,m-6da0f275-6df5-4b67-bdbc-d3d650697fab,1701,5336,1718,5352
16,Virga strata (or with Punktum: Pressus maior) Simple,m-9aecf931-356b-46cb-9a7e-1e5afb3258dd,1704,5650,1766,5699
16,Tractulus Simple,m-1732e5bb-254f-4c08-9b7d-d2351451129e,1818,5344,1852,5360
16,Pes Quadratus,m-7311e902-7bab-462c-8518-81c1981c341f,1869,5640,1956,5710
16,Tractulus Simple,m-353ef455-d921-4600-9e20-9365db0d213f,2030,5332,2064,5347
16,Quilismapes Episema three,m-73c8209f-d7ca-465e-aec2-b2e17452534e,2057,5632,2177,5693
16,Virga Episema,m-356c62a8-6799-4fc2-9295-ce46b8af3d15,2195,5571,2262,5642
16,Tractulus Simple,m-9d77b19c-d9b7-417a-b6f9-5e1e570895bb,2229,5620,2262,5635
16,Tractulus Simple,m-91f4c2c3-67fd-4acb-96d6-cac3e74857e4,2231,5647,2267,5659
16,Quilismatorculus resupinus Simple,m-5d66e2c4-59ae-4047-b567-7af35fdd011f,2294,5573,2441,5654
16,Tractulus Simple,m-6ceb606d-6ab9-4b78-aa78-a7fb7f72daaa,2670,5308,2703,5322
16,Clivis Episema c,m-39aa3fb2-8e46-44bd-8881-69b5de34f2e1,2935,5638,3016,5711
16,Virga Episema,m-9169a453-6411-4f48-98eb-026fe26e270b,3182,5642,3244,5720
16,Punctum Simple,m-b5270fd1-bf19-40e4-91bd-6e219b70e0cf,3186,5319,3203,5336
16,Clivis Simple,m-235d81a2-4cb1-4fe8-a202-0cd9b33eaf7d,3220,5323,3265,5379
16,Clivis Episema c,m-974479fc-f6e6-4dcd-94f7-9e428a200ca0,3273,5636,3340,5705
16,Oriscus Oriscus in Salicus b,m-cd85d2f8-401a-4946-a1c7-d5172536752e,3417,5649,3451,5682
16,Virga Simple,m-da62fe3e-5188-4f6c-a233-998f9a474842,3461,5595,3516,5648
16,Quilismapes Simple three,m-7d5a581e-6f5e-49b4-8e02-fdfee6c96d2c,3590,5636,3714,5690
16,Quilismapes subbipunctis (with Punctum-components) Quilismapes sub.-teil three,m-602770d4-19df-40f0-a094-224e9529e9ad,3798,5618,3937,5696
16,Tractulus Simple,m-5eafe50e-5d80-4365-85bc-3c576c0b7ce1,3908,5653,3942,5665
16,Punctum Simple,m-e43e7f74-764c-4557-9b61-dca65196e6f8,3913,5350,3930,5369
16,Punctum Simple,m-58f82ffb-d71a-4fcd-b791-662934e9f261,3936,5372,3955,5387
16,Quilismapes Episema two,m-eb929a03-16d4-4cca-beef-f32dd9e68df7,3961,5603,4066,5678
16,Clivis Episema c,m-e421a61b-a864-4489-b2cb-47698ed482e3,3976,5320,4042,5395
16,Punctum Simple,m-f7e94545-46c3-4056-83cc-2be764e2841e,4041,5649,4057,5666
16,Virga Episema,m-275ac08f-3808-4409-9183-ebb362d8ed4a,4112,5646,4148,5687
16,Pes Rotundus,m-ebe5fa5c-c241-4467-815e-d46f53516555,4804,5612,4889,5698
16,Letter S,m-1622d10b-20b5-4d4f-9e54-56a4b9b75af7,4906,5566,4948,5624
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-b071ab5c-607d-4436-9b21-444e2869c677,5052,5627,5102,5695
16,Torculus Episema b,m-c08114d2-00dd-4c01-b6bc-4eee707583a2,5301,5635,5380,5690
16,Virga Episema,m-cd8eef10-8490-4c16-b08f-e4c29a068de8,5388,5610,5447,5681
16,Clivis Episema c,m-d8908fef-e9ec-4518-b01e-6302128c0d66,5479,5621,5544,5692
16,Clivis Simple,m-84db5e76-6fcd-41e7-8f3c-936df12df6d6,1594,5641,1638,5701
16,Letter M,m-5efdd101-870c-4e15-915a-4b06be6116d9,1628,5590,1697,5622
16,Letter E,m-0314b481-99c1-4e42-88fb-75e44c0e28c3,1947,5662,1995,5705
16,Virga Simple,m-c88d0b09-27fb-49e5-a510-d7f68dbec4d9,2505,5664,2559,5724
16,Clivis Simple,m-8a605426-4b47-410e-ada5-c8709299ff95,2614,5658,2663,5720
16,Oriscus Oriscus in Salicus b,m-1b6ff64c-8eca-4f15-976d-9118ac45187f,2727,5663,2754,5686
16,Virga Simple,m-52db2930-8cbb-4028-b4a3-dfdea2faa339,2785,5611,2813,5636
16,Clivis Episema c,m-9d4d8dc1-73b7-4c0e-b750-39d8b645e83f,2813,5317,2874,5384
16,Tractulus Simple,m-2d0e44a2-8c2c-4072-914e-197b3c825ae7,3370,5353,3399,5366
16,Letter E,m-9c687ea2-a875-4e9e-b3f7-0fc5ea5a1b5b,4449,5659,4682,5707
16,Punctum Simple,m-4952c1ab-5634-4325-a9d8-2cbc13a1230e,5423,5656,5435,5669
16,Punctum Simple,m-6c6e56fb-1d2d-4672-a79f-94cbcd994ab8,1750,5678,1772,5695
16,Letter S,m-f84c1b84-562a-4747-825f-25e5f433b04f,1754,5867,1794,5916
16,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-37dd7fe2-35bc-4938-a359-2710d5089110,1778,5943,1805,5975
16,Letter L,m-40d036b2-6cf2-4116-92b8-3aff9612f6db,1840,5881,1854,5911
16,Virga Simple,m-5344409a-22d9-44c9-aea3-0a98f898f0e8,1987,5985,2028,6031
16,Tractulus Simple,m-ad21f190-c396-43e8-a491-3bd674bfc443,2012,5676,2041,5689
16,Oriscus Oriscus in Salicus b,m-4bbc7a85-7353-4763-8285-a86cc6942e5a,2038,5950,2069,5974
16,Virga Simple,m-60a53341-512d-47df-9b51-63bcc5e5c90c,2080,5898,2141,5952
16,Clivis Episema c,m-8c0aa80e-a561-44ab-a58b-cab30bc4f76e,2213,5697,2282,5765
16,Pes Rotundus Episema,m-71ddf79f-9840-4fb1-ac04-2f390d2c6987,2221,5960,2300,6033
16,Clivis Episema c,m-b588a051-9747-42bb-b7ec-42fa2165cfbb,2285,5953,2338,6019
16,Torculus Simple,m-777a73bd-6387-4f11-a204-1f93e3ca62b5,2344,5990,2407,6042
16,Letter C,m-f163f538-2d75-4f47-a8e2-b9ec8968b083,2686,5941,2719,5972
16,Punctum Simple,m-338daf03-9d18-4b7b-ae1a-89fbdf3305d1,2700,5706,2716,5723
16,Torculus Simple,m-62400728-269d-4e82-88dc-508c0eb2f49b,2747,5981,2812,6034
16,Torculus Simple,m-40d47eef-f0b5-4a31-a14c-410bf4a662a2,3013,5974,3079,6030
16,Torculus Episema a,m-85398ae8-af99-4f88-85f2-b059f4d6909d,3090,5640,3169,5698
16,Tractulus Simple,m-97465af7-7d38-4dfb-a1af-6a5434f9044e,3130,5706,3174,5718
16,Tractulus Episema,m-8cc37bc2-58a4-4192-83b3-16c7fce3f07d,3211,5684,3249,5706
16,Punctum Simple,m-e371bd95-7ee5-430d-b7c8-3f0cbf0b2835,3224,5714,3238,5731
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-3f1ca853-c18f-435e-941e-b886659fba01,3421,5896,3478,5963
16,Clivis Episema c,m-1d82dbfc-598c-4059-bbcb-9ad3987981b2,3535,5974,3600,6039
16,Tractulus Simple,m-5411a5d2-618b-4034-b6c4-1c498f195f8b,3543,5676,3574,5690
16,Virga Simple,m-7065e416-2178-420e-84fa-f28dfcd564fd,3657,5974,3711,6033
16,Tractulus Simple,m-e2ad04f3-0c87-457d-a8bb-8f171834ff83,3756,5682,3786,5697
16,Torculus Episema a,m-823435ce-64ed-4e6d-8e39-f88b427bd6cf,3806,5968,3885,6026
16,Virga Episema,m-02b19d72-5ded-4c73-97e2-9978f055a2c7,3908,5960,3969,6029
16,Tractulus Simple,m-cce927b8-bb2a-43a2-8636-a8a8d742fe51,3914,5674,3948,5686
16,Clivis Episema c,m-db9f2f0c-307c-42b8-8df4-b6be14cf8177,3997,5959,4061,6027
16,Punctum Simple,m-c780b71e-371d-454b-9f7d-a3b442a2576a,4056,5673,4073,5689
16,Punctum Simple,m-7afc37a3-ea69-424c-8aa7-53c31f58e3a6,4137,5717,4158,5734
16,Virga Simple,m-44ec629a-405a-487f-8faa-cc727d94b0c8,4192,5667,4217,5686
16,Letter L,m-4c1805d3-cfe2-4877-abd7-b1f1f78020aa,4199,5934,4221,5985
16,Clivis Episema c,m-241f83e4-2405-47be-a27d-3635e42e05bf,4489,5968,4556,6036
16,Virga Episema,m-de7b3970-083a-44da-98ad-637b5b6b5a0f,4542,5965,4598,6033
16,Tractulus Simple,m-0a880be1-2395-4937-81e4-2f3b00262417,4635,5682,4666,5698
16,Stropha Simple,m-b0c5cd1f-d11a-4d36-9303-9176ac8e67e1,4953,5980,4973,6007
16,Clivis Episema c,m-dd32d887-f3fe-4411-9258-00bf47587f72,5028,5976,5083,6041
16,Virga Simple,m-5e8909b9-0577-457b-9e2b-cdf80b783b84,1507,5954,1557,6008
16,Torculus Simple,m-09920c8f-f0ed-4ffe-9b49-1b5a40f1a719,1677,5933,1765,6001
16,Tractulus Simple,m-2ad58690-b1b5-4ad9-83f5-f0109c26117b,2108,6009,2138,6024
16,Pes Quadratus Episema,m-05216f7e-dd9c-47cd-8db0-3d701bc2fcc5,2519,5981,2614,6055
16,Punctum Simple,m-2c3af4de-1806-4d82-8f37-e651335a5b95,2586,6022,2601,6038
16,Oriscus Simple,m-77112000-06a3-4524-8d6b-e8a3d345079b,2697,6004,2727,6055
16,Pes Quadratus,m-0209ccda-ac10-4a13-ab9b-56636365e60c,2831,5972,2915,6036
16,"Liquescent Torculus aug. Simple, Rotundus (R)",m-4c3e25f5-a01d-49a8-8948-47cba3d30eea,3115,5950,3179,5999
16,Clivis Episema c,m-abb65f68-e50c-4c04-8a7a-8d8630b9e9f6,3222,5996,3282,6063
16,Punctum Simple,m-df206b7f-6fd1-48d2-95db-26982de6aece,3228,5735,3243,5754
16,Punctum Simple,m-bedd3951-7cce-481d-a8cc-cb878a4cd4ee,3354,6016,3370,6031
16,Oriscus Oriscus in Salicus b,m-3dcc8cc6-74b5-4686-9040-ed6b1288e39c,3376,5969,3408,6002
16,Punctum Simple,m-41626fad-074a-4f5d-a2bf-6b008663f565,3395,5692,3413,5711
16,Tractulus Episema,m-b082fe2c-21e1-410c-b58c-04d39756bec8,3937,5997,3976,6017
16,Punctum Simple,m-76ebee79-e127-4140-83ce-19515b01b4b5,3956,6026,3971,6043
16,Punctum Simple,m-d2ea3458-f70c-4a14-8743-83816586b30a,4050,5727,4068,5746
16,Punctum Simple,m-908b6001-6b16-4819-9bcc-472b461f36f3,4121,5696,4136,5711
16,Clivis Episema c,m-117f0feb-9e1d-4f95-aaff-95d24fcee6a4,4204,5690,4270,5757
16,Tractulus Simple,m-ae153353-929a-4d9f-af2e-df307b243303,4525,5692,4558,5706
16,Punctum Simple,m-5d4dce2a-1f04-4824-9d38-2a6ebfc51c90,4599,6026,4618,6040
16,Clivis Simple,m-161ede87-24ae-41f2-adec-315f47942cbb,2642,5999,2686,6055
16,Tractulus Simple,m-97440471-8fdf-4f87-95ef-c1dc242786bc,3851,6021,3889,6033
16,Punctum Simple,m-9d8f8ad9-11c0-4bb0-a83b-caccf90ac7cd,4026,5749,4045,5764
16,Punctum Simple,m-87934c7b-0253-4bc1-bf95-9d3eaeff37a9,4577,6004,4593,6020
16,Virga Simple,m-17e83847-e780-46f1-a62c-2cee2a5aff6b,4667,5988,4723,6042
16,Torculus Simple,m-5b1f8841-5210-4430-8f3b-0d41983cf934,4878,5981,4943,6032
16,Tractulus Simple,m-6f9cb004-057b-4b8c-84e9-2464a988373e,5333,6018,5368,6030
16,Punctum Simple,m-b244463a-af14-4e70-bc09-9dea65e90b3f,5440,5676,5460,5692
16,Letter E,m-8fe419a2-062c-404c-a42e-eb991a650c11,1396,6312,1438,6355
16,Clivis Simple,m-490a1604-ef53-4de0-9630-d4f607017a8d,1601,6304,1650,6361
16,Clivis Episema a,m-8d9ef346-bcb6-45c4-9e46-2586cf6cd04f,1683,6302,1716,6364
16,Clivis Episema c,m-6b7215c1-6f5e-4d9f-b53b-d5798109a2f7,1738,6293,1807,6364
16,Quilismapes Simple three,m-67f08199-6a04-483b-8217-e8d8cd7a20d4,2182,6237,2309,6291
16,Punctum Simple,m-97e42644-09f4-411b-9712-de8311d24290,2605,6042,2624,6059
16,Punctum Simple,m-a86f754d-18fe-423b-a5e9-362f5dad3bca,2633,6306,2649,6320
16,Virga Episema,m-a75b1a72-b685-47d9-8589-3af47dd39351,2637,6265,2659,6285
16,Punctum Simple,m-b18a4b92-9d3a-4520-a089-17ad137ce69a,2650,6328,2670,6343
16,Tractulus Simple,m-ca89ac44-6aea-40a1-a3bb-d63ce8bd19ca,2798,6321,2829,6335
16,Virga Episema,m-b60a34ef-38db-4e80-af4f-3a41396f1a90,2990,6233,3047,6300
16,Punctum Simple,m-85765003-16f3-432f-97a2-c5ffb4071e23,3026,6275,3040,6291
16,Punctum Simple,m-7b4439ba-9e7c-4d83-a2a2-ad7432e1200b,3043,6298,3067,6313
16,Clivis Simple,m-c4602160-f2c5-4365-b27d-7a972bfbed23,3381,6320,3431,6384
16,Letter C,m-e14e3a51-5ef0-405f-83a5-b490822e76b9,3437,6271,3462,6299
16,Clivis Simple,m-56730568-3947-41a5-bc8e-a1bf12d60cf1,3847,6309,3873,6364
16,Pes Quassus,m-f19ab979-eac3-4c97-9945-d1649445a5b4,3882,6292,3972,6367
16,Punctum Simple,m-9a1c9fdf-f802-4af2-9307-74888de3652e,3964,6053,3985,6067
16,Letter E,m-d55f8899-f16e-4baf-80de-570c0ca4c029,3994,6053,4029,6087
16,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-d3c44861-1bf2-45ae-878f-3dbc3663a052,4178,6007,4201,6042
16,Punctum Simple,m-9e6244c5-5c69-490b-971d-0132216ecaf1,4396,6295,4414,6312
16,Oriscus Oriscus in Salicus b,m-a8531466-026f-409b-98fc-808c24a80ba1,4528,6316,4562,6349
16,Quilismapes Simple three,m-053cb0d2-6e6c-44cc-b146-13564f913fe7,4666,6298,4792,6362
16,Virga Episema,m-ae5cb34e-0d98-408e-875c-e8dc831fbf15,5194,6296,5217,6325
16,Virga Simple,m-f7c74490-de4f-40dd-acc7-aa64d57b2e81,5250,6317,5298,6368
16,Pes Rotundus,m-59600a55-83a1-441f-97f4-b15adeac6e25,1465,6260,1539,6332
16,Virga Simple,m-dc059a04-5936-4bf6-bbad-9b9f6079b4cc,1864,6293,1926,6350
16,Virga Episema,m-454c7d40-674a-44ff-b54a-6b515e7e6864,2121,6278,2176,6336
16,Clivis Episema a,m-95a12cf0-b7e1-4bf6-9f27-889488534e19,2527,6283,2582,6340
16,Clivis Episema c,m-3df7257c-ba91-402e-864f-04545531970b,3081,6249,3157,6319
16,Virga Simple,m-a5cd92a9-9ef4-4f48-b8f3-99e28ab21671,3145,6340,3187,6385
16,Virga Simple,m-2388da14-ec2f-4d7a-81f8-884bf123fa7b,3750,6316,3788,6347
16,Tractulus Simple,m-57a7e0ff-b835-4656-aa9f-6af2bcab1f4a,4093,6369,4126,6382
16,Tractulus Simple,m-0747eb8d-bbb4-4901-9ba3-4698ee688d2a,4115,6343,4145,6354
16,Quilismatorculus Episema three,m-c0c39dd7-fb67-4ee0-ab0e-cbe7a2f6bd16,4162,6253,4293,6342
16,Tractulus Simple,m-823f5541-1b91-453a-9e9d-1c0dcbf02607,4776,6377,4804,6387
16,Quilismapes subbipunctis (with Punctum-components) Quilismapes sub.-teil three,m-7756bfbd-9251-4ea2-a6b8-8be41cdb164c,4814,6318,4951,6395
16,Tractulus Simple,m-83ac4369-03bd-40e2-8cb9-8bef4fdd2f40,4922,6351,4952,6362
16,Quilismapes Episema two,m-f62c6d15-a68d-4f46-8829-c9fe646e6b19,4972,6309,5081,6379
16,Punctum Simple,m-26a8cbd6-ca94-4a4b-8523-1e38088b2de5,5124,6375,5139,6391
16,Clivis Episema c,m-3fceb551-2466-476b-b662-330241e010d9,5155,6400,5219,6465
16,Punctum Simple,m-a7aecf17-b0e5-4865-9dd5-abcddc350fc5,5211,6367,5231,6381
16,Clivis Episema c,m-2ba3a4aa-7195-404b-bec5-8bc6fcfe4507,2352,6283,2408,6346
16,Oriscus Simple,m-46e8e67b-cbf4-4c94-a813-ca925d3e6e56,3441,6323,3474,6376
16,Letter C,m-e316a1ee-088c-4d28-986c-d657dfcfd414,3453,6265,3467,6281
16,Clivis Simple,m-b567f8ad-8771-476e-9a47-e766d87e72f1,3960,6318,4002,6379
16,Virga Episema,m-7c07c07b-86ab-4031-838c-9382b10c42c4,4289,6268,4350,6335
16,Punctum Simple,m-315e9839-2578-4954-a502-8b952e3142e1,4509,6364,4530,6379
16,Virga Simple,m-6392f219-7317-46ad-8861-810b7f2d9bae,4572,6257,4620,6302
16,Punctum Simple,m-0ebf1ca2-8963-4fe8-ba57-cfc28b72d510,5056,6376,5079,6394
16,Virga strata (or with Punktum: Pressus maior) Simple,m-0ac227dd-d196-4ad4-b36f-fff94c8e33e1,4328,6272,4404,6340
16,Punctum Simple,m-a4dd582e-dcf9-40ea-9cd6-3f9fb0cf421d,5040,6355,5054,6370
16,Punctum Simple,m-1e06df36-1be2-4a22-891f-cb85bd47b965,5102,6391,5115,6408
16,Punctum Simple,m-2f13f3f1-87af-4cc5-bb57-9f8ac7ef9a7b,5193,6341,5210,6357
16,Quilismatorculus Episema three,m-899d1a54-e1f4-4307-9998-d4103e3be068,2846,6224,3001,6320
16,Tractulus Simple,m-b441c97f-dda8-4fe9-a1c1-3df52061b2e1,4621,6356,4650,6369
16,Tractulus Simple,m-3d0b7d00-7461-4643-92c2-0b9ec1d5df5e,2778,6346,2812,6358
16,Tractulus Simple,m-b624ab9e-663b-4215-84c7-e738d80c4946,4923,6376,4952,6388
17,Tractulus Simple,m-789626a6-9b26-43b0-8d78-1b59c2dbfb8c,818,716,841,728
17,Quilismapes Episema three,m-b47d94bf-e7e0-4c04-8584-974db4a0c084,857,634,988,727
17,Punctum Simple,m-08b4a1cf-9aaa-4ae9-b872-e4568b8ed2a6,956,689,969,704
17,Stropha Simple,m-866637a7-dc04-4324-b401-94eae0870b98,970,712,993,736
17,Clivis Simple,m-c45c1fc1-9018-442f-b4df-0e090cf03dd5,975,744,1017,805
17,Pes Quadratus,m-f7739575-a53c-4959-a5c5-94e87f3ce62c,1097,713,1182,787
17,Virga strata (or with Punktum: Pressus maior) Simple,m-d724daaa-556d-4f28-9514-38b743f04835,1158,715,1223,785
17,Punctum Simple,m-cec4fbd9-a201-4257-b674-cc491152157f,1221,736,1241,754
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-959df0ed-e098-47c8-8c22-f03a17e17ef0,1352,743,1381,772
17,Tractulus Simple,m-aa89dd95-449c-46a8-bfea-8a8cec5107ea,1511,741,1541,756
17,Tractulus Simple,m-124587dd-e42e-4a5a-8ed6-da65d14ca1b2,1797,728,1831,745
17,Tractulus Simple,m-0ce48d2a-2773-414a-946f-f67ca1bd9a7d,1993,720,2020,733
17,Tractulus Simple,m-1289ee16-ef1c-4a9d-a89d-0a53e051e3db,2159,716,2181,729
17,Quilismapes Episema three,m-6e921694-3d01-4646-b76d-e78415311f12,2223,983,2365,1063
17,Pes Rotundus,m-21de06cb-53e2-419c-9b8d-53adb46610cf,2404,701,2434,726
17,Torculus Simple,m-306164f7-cd3f-4296-b318-83f311346282,2516,970,2582,1026
17,Tractulus Simple,m-673de371-5c94-44b5-ab4f-7a85df49f488,2592,716,2618,727
17,Tractulus Simple,m-4f1d81c5-5e93-4870-a06e-22897d63780a,2788,727,2810,738
17,Tractulus Simple,m-dfb3f34f-c29b-4b0b-ab53-b8e2b024bec2,2912,722,2935,734
17,Quilismapes Liquescence Simple three,m-a2944fa3-2dee-47c8-b2ff-82d68aee2b12,3005,962,3126,1053
17,Letter A,m-0c8a6369-4b4d-4448-a56e-d7e9af17ccb4,3125,978,3178,1014
17,Pes Rotundus,m-264aeddb-24ba-40ac-8302-711855af0be6,3166,671,3238,740
17,Tractulus Simple,m-f742d7b1-6ce4-48f0-a1c3-1046d057db19,3304,718,3331,732
17,Tractulus Simple,m-b31c4f05-fe9d-4632-bcd0-37775932e69d,3420,718,3446,731
17,Tractulus Simple,m-0f19e069-efbe-40da-9dd3-03c26e00c502,3587,720,3614,732
17,Clivis Simple,m-420a1720-5ffd-493d-bc04-57a7b6745588,3825,696,3872,752
17,Pes Rotundus,m-3ddc4253-68f1-43cf-be7f-fbb659a69074,3986,707,4020,738
17,Pes Rotundus,m-433f5680-dba3-457b-9ec2-4007002f8660,4153,692,4194,733
17,Tractulus Simple,m-5bbfb691-5f55-4cac-a190-48b128577d34,4325,716,4352,729
17,Quilismatorculus Simple three,m-547f74a2-5717-4f54-ab72-13075918dc1d,4368,652,4482,726
17,Clivis Episema c,m-9bb6ae61-7c19-4107-9e4b-5de7a5f06adc,4507,698,4563,758
17,Torculus Simple,m-57ca0862-89ae-4a8a-b3b0-38f30133adda,4611,703,4672,761
17,Punctum Simple,m-3ad0377c-1a06-4114-b0a8-829a261238e1,4711,714,4727,728
17,Virga Episema,m-5fb857f2-91ce-48b5-b8e4-975eda707d20,4711,671,4735,696
17,Punctum Simple,m-76f5e35f-2aa4-4a6d-8c71-265c018edbcc,4728,736,4747,752
17,Quilismatorculus Simple three,m-f2cabaef-6fe2-448c-9a01-29c0f0098c3e,4787,705,4897,784
17,Clivis Episema c,m-dd3ec603-6997-410b-b30a-54d0dee881de,4799,789,4859,843
17,Quilismatorculus resupinus Simple,m-1b4fc27d-d3d5-465a-a883-0c5d1d8e7c21,4850,756,4971,828
17,Virga Episema,m-3dbd4e1f-7b25-4ad4-a812-56d0ca5c01bf,4903,798,4955,857
17,Torculus Simple,m-bcb01370-d6e5-4c7c-a6f5-8dd8da3c078d,4910,687,4968,735
17,Punctum Simple,m-33fd51fb-0654-47c8-b030-6b621cea2686,4934,830,4948,844
17,Punctum Simple,m-4ec1220d-68ee-442b-b53f-b47887ec661b,4947,845,4965,861
17,Clivis Episema c,m-20e4bf94-152d-44d2-9cf6-22dfe3a0144d,4971,762,5020,812
