pagen,neume,id,ulx,uly,lrx,lry
16,Clivis Episema c,m-34bed5f3-0a5f-419a-94fb-309e7f3ce5eb,2360,4916,2418,4982
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-fe9f6f54-3d7a-499a-b20e-4f2aff6e2387,2410,4937,2463,5014
16,Virga Episema,m-0603899d-ae0d-4c97-abe1-ad13912dde3d,2552,4935,2602,5000
16,Porrectus Simple,m-8b7c2727-5fc8-4777-b67c-be5a61c6e631,2604,4903,2694,4976
16,Tractulus Simple,m-134c6d6d-fa7a-4413-bfb4-7b6acafdc305,2681,4983,2712,4997
16,Quilismapes Simple three,m-c61c534c-03c3-4e78-acad-d5e4a3130659,2721,4936,2835,4995
16,Tractulus Simple,m-e0da846b-7f16-488d-8de1-9390c9e5abd5,2834,4982,2863,4995
16,Tractulus Simple,m-418c3687-f197-4722-a509-5abbc585c05c,2981,4950,3020,4965
16,Tractulus Simple,m-f02a6801-95f5-4af7-8852-cceb3452840a,2987,4974,3025,4988
16,Tractulus Episema,m-9dd1b3e3-76df-4fdc-b67a-dd9e6ba14ef1,2993,4991,3032,5010
16,Quilismapes Episema two,m-19847f7f-40e4-435c-8d5d-c419d097efd2,3044,4898,3149,4973
16,Punctum Simple,m-2fd33eab-6b60-4168-adca-9792b0aa19d4,3114,4950,3128,4963
16,Punctum Simple,m-7b5b828d-b490-4bab-970c-d881b91b8584,3126,4967,3145,4982
16,Tractulus Simple,m-96bf2478-b865-4a67-87e8-04db6b80abdc,3127,5002,3157,5017
16,Tractulus Simple,m-3fc2485e-12ce-4543-98b5-903aeb75a5e6,3207,4995,3223,5010
16,Tractulus Simple,m-976a4694-c44a-455b-96f6-f19811167532,3232,4973,3247,4988
16,Virga Episema,m-fed8ae6a-337f-4ecc-98bc-b9da553f85e5,3263,4903,3310,4959
16,Punctum Simple,m-02ff421f-83cb-4068-ba59-accb27cab1ea,3293,4944,3309,4958
16,Punctum Simple,m-f3aa4d7b-ba5b-4aa1-b88b-9411f4126685,3316,4966,3334,4981
16,Letter E,m-5f34c403-f416-4353-80a2-a14d9a8c2283,1384,4963,1425,5003
16,Tractulus Simple,m-da7a2460-2024-4100-a1bd-dbe95d7f9384,1439,4972,1466,4985
16,Virga Episema,m-44d52b25-524b-46d9-88e7-10079efda686,1942,4902,2013,4982
16,Punctum Simple,m-9b22d796-86aa-43ee-983d-ba3ad8ea3b02,1998,4980,2015,4999
16,Tractulus Simple,m-2ced908e-fd50-4cc6-a1d2-cd4743deddda,2083,4976,2113,4991
16,Virga Episema,m-2402c070-7cb6-4614-b7eb-2798db7cf68c,2263,4896,2315,4970
16,Quilismapes Episema three,m-a240c758-6dc7-4851-b2f2-96f5d3fc2331,2879,4908,3015,4989
16,Clivis Episema c,m-1d2f1a0d-46cf-4ea5-afc4-f986114c506f,3278,4999,3336,5059
16,Virga Simple,m-3b352a87-9811-4255-98ea-a75ef7138d1a,3353,4926,3391,4969
16,Tractulus Simple,m-c70b21ea-1b76-4781-9965-ca20c70c4013,1394,5323,1420,5336
16,Quilismapes Episema three,m-9d81fbf6-8a54-42b0-8e9e-39aee4fc0d3e,1438,5259,1560,5339
16,Punctum Simple,m-fc804ce3-6ad3-4bb6-a35e-29774a775f75,1532,5305,1546,5323
16,Punctum Simple,m-235b42ed-1bfb-4910-a84a-844c0553831f,1549,5326,1569,5342
16,Pes Quadratus Episema,m-a0f964e6-b1d9-4120-b24a-5013dea5914d,1572,5305,1661,5390
16,Virga strata (or with Punktum: Pressus maior) Simple,m-7ffab86f-59b1-4be7-9bb9-1445e4e5d6f4,1638,5366,1651,5390
16,Punctum Simple,m-8ee17bb7-10f4-4faf-a444-91031763d1ef,1701,5336,1718,5352
16,Tractulus Simple,m-1d34d5fd-d54c-4a1a-8a2d-6693c024eaa9,1818,5344,1852,5360
16,Pes Rotundus,m-a0cc6b86-9ed7-42fe-b81b-f6f63f1e1082,1939,5291,2014,5362
16,Tractulus Simple,m-9f70f8e9-6b05-453d-8cd2-d48a7b44de42,2030,5332,2064,5347
16,Clivis Simple,m-81356181-3ffa-4e27-8a9d-e0e4fd87fd30,2276,5299,2318,5356
16,Pes Rotundus,m-705cba77-4095-4eec-8b1d-57371a170182,2425,5269,2452,5298
16,Pes Rotundus,m-87b01685-dba0-48de-b2fd-ec4091f58f2e,2463,5265,2542,5337
16,Tractulus Simple,m-bbc5c179-552c-4963-861d-9fefcf49fa8c,2670,5308,2703,5322
16,Torculus resupinus (RE) Episema a,m-f7a6ec22-1b56-494f-96e5-6cb397f6e62c,3079,5253,3203,5338
16,Punctum Simple,m-6895cd7d-0764-44b9-b5a6-fa07cf550340,3169,5300,3185,5316
16,Punctum Simple,m-2ee0731d-ba83-405c-85a6-179f67813f8d,3186,5319,3203,5336
16,Clivis Simple,m-9c86e559-2a11-41dd-bddc-e5d3afa22336,3220,5323,3265,5379
16,Tractulus Simple,m-2d1b0a55-b6ba-40f1-8cd4-caafbd495043,3370,5353,3399,5366
16,Quilismatorculus Simple three,m-4f2b2b57-003c-4047-b7e9-9f644abac61c,3418,5290,3546,5372
16,Torculus Simple,m-ac893056-0dab-4fb2-85ba-2f6f5631296d,3562,5288,3634,5336
16,Clivis Episema c,m-5bfa86e4-052b-4621-8d5f-6fd6a9ed8cc5,3698,5306,3770,5374
16,Quilismatorculus resupinus Simple,m-7306e5d3-3d1b-412c-8157-c7e93e1ffa90,3751,5298,3871,5362
16,Virga Episema,m-eb119646-fc19-43e3-aac3-189308301b11,3877,5308,3932,5377
16,Punctum Simple,m-206a9cd2-0273-4206-9040-f94315467a08,3913,5350,3930,5369
16,Punctum Simple,m-f3236c69-2cb7-4276-a3d0-a0a0f38edabd,3936,5372,3955,5387
16,Clivis Episema c,m-1341ff00-1909-497a-90fa-67451b8f32d5,3976,5320,4042,5395
16,Virga strata (or with Punktum: Pressus maior) Simple,m-2a819cf0-5930-4663-863c-fdefeaa63ccb,1673,5313,1700,5338
16,Quilismatorculus Simple three,m-5465ae8d-dc99-409f-8a60-7d91eae47b1f,2729,5231,2857,5316
16,Clivis Episema c,m-5b1916ac-d995-43f9-bec5-d5c9f2b3d383,2813,5317,2874,5384
16,Pes Quadratus,m-d28d2a65-17e2-4795-9dc0-1c7c99316448,1407,5613,1494,5682
16,Letter M,m-7a00c33f-4fd9-4350-823e-676a107fcb9c,1628,5590,1697,5622
16,Clivis Simple,m-0f5a06c3-a72f-44cb-934d-873e7e5fd2c7,1650,5636,1700,5697
16,Virga strata (or with Punktum: Pressus maior) Simple,m-9ab93daf-4a09-46c2-8a6f-4c6dbfaa3e5e,1704,5650,1766,5699
16,Punctum Simple,m-79cf500c-28a5-4aa1-ae0e-bdb4f18cc735,1750,5678,1772,5695
16,Pes Quadratus,m-f5cc5d13-188f-4790-8fe6-ecd9983aa66a,1869,5640,1956,5710
16,Letter E,m-d4eee3a3-3e40-424a-852e-29507703caea,1947,5662,1995,5705
16,Tractulus Simple,m-55d07e98-1cac-4327-8d14-3b4e9b72b1d2,2012,5676,2041,5689
16,Quilismapes Episema three,m-a8e18f21-0bc0-4e68-a6c7-6cb205eb583b,2057,5632,2177,5693
16,Virga Episema,m-576aa3d8-d1b0-4412-8a44-b31b2a5e986f,2195,5571,2262,5642
16,Clivis Episema c,m-62548f93-5812-4544-b6a6-b32abe68813a,2213,5697,2282,5765
16,Tractulus Simple,m-8c054a80-f553-419b-96e8-dc9dbe63069c,2229,5620,2262,5635
16,Tractulus Simple,m-a255e923-039d-4deb-b76e-4845c5cfba51,2231,5647,2267,5659
16,Quilismatorculus resupinus Simple,m-8a0d43cc-4c8b-4370-a69d-1d9b254f554c,2294,5573,2441,5654
16,Punctum Simple,m-56f7a4c9-8fff-40d9-91e9-89ffe0f6da63,2700,5706,2716,5723
16,Oriscus Oriscus in Salicus b,m-b92c680b-afd0-4a89-b279-d3eed715fb96,2727,5663,2754,5686
16,Clivis Episema c,m-181899ca-d4a2-4767-a267-d8c621ee1c8d,2935,5638,3016,5711
16,Virga Episema,m-429893c2-55fd-4de7-962a-d80d2c02e63d,3182,5642,3244,5720
16,Tractulus Episema,m-1b6bcd23-8a33-44d9-b596-13a272ec4a86,3211,5684,3249,5706
16,Punctum Simple,m-6c15af0e-8370-4fa1-8366-7ad1fd796e0e,3224,5714,3238,5731
16,Punctum Simple,m-a5f9c3b0-e293-46e8-876a-c2dc05260901,3395,5692,3413,5711
16,Oriscus Oriscus in Salicus b,m-c87c69f8-92c5-401c-b1ab-69b7fd5b9b5f,3417,5649,3451,5682
16,Virga Simple,m-07e72cce-2a65-4fec-9a2c-9fdb1c24c5af,3461,5595,3516,5648
16,Quilismapes Simple three,m-52c556d9-647d-4ba0-81ef-e9c1c45ff2cd,3590,5636,3714,5690
16,Tractulus Simple,m-a13cdb28-6e1e-45d8-a919-d3f89bf1fc4e,3756,5682,3786,5697
16,Tractulus Simple,m-7153745c-3eac-4153-8179-213febecf756,3908,5653,3942,5665
16,Quilismapes Episema two,m-a1d5be6e-ebdb-4cba-b989-897f4c56483b,3961,5603,4066,5678
16,Punctum Simple,m-4c17795e-9c12-4365-829c-4592d0fb5672,4026,5749,4045,5764
16,Punctum Simple,m-42dcd546-9523-4460-be5f-0e83b456aef1,4050,5727,4068,5746
16,Punctum Simple,m-38e68acc-5338-418d-8966-b3acd67db92a,4056,5673,4073,5689
16,Virga Episema,m-32056ae4-5e53-4549-b4e0-c1efde940d84,4112,5646,4148,5687
16,Punctum Simple,m-1109f013-afc3-4985-b8ba-1ea1c75262f7,4121,5696,4136,5711
16,Punctum Simple,m-40b1037d-c8d1-48c2-b798-16b9cebe6935,4137,5717,4158,5734
16,Virga Simple,m-e163aee5-1a50-4fae-9c04-48b48717ece2,4192,5667,4217,5686
16,Letter E,m-91f34977-5a96-4eca-b9cb-4eecdc98008a,4449,5659,4682,5707
16,Tractulus Simple,m-a95b5f3a-fb2f-4f9b-932a-c208c939d468,4635,5682,4666,5698
16,Pes Rotundus,m-cbe0feec-ec09-41e0-906e-b6d12f3ccb33,4804,5612,4889,5698
16,Letter S,m-22d39344-b267-4b37-9743-0ecba20476f7,4906,5566,4948,5624
16,Torculus Episema b,m-27c9bb75-de67-45b7-ab96-e91640abd4ad,5301,5635,5380,5690
16,Virga Episema,m-3ebfa2fc-08eb-401f-a9bf-201d233588bc,5388,5610,5447,5681
16,Punctum Simple,m-d3fce9b0-9202-4f50-ad77-eaaaf22d3948,5423,5656,5435,5669
16,Punctum Simple,m-1203b7c2-fde7-426b-b6f5-58d3f44c3a1d,5440,5676,5460,5692
16,Clivis Episema c,m-3b5bd840-47fa-4163-a1cd-8648768e040c,5479,5621,5544,5692
16,Clivis Simple,m-822927d6-6ee0-45e3-ad0c-5c4888bcabcb,1594,5641,1638,5701
16,Virga Simple,m-4588b387-523b-4424-bb3a-7e0b3f0c05be,2505,5664,2559,5724
16,Clivis Simple,m-1a95167e-9d6b-4cae-97e2-e9569648af0b,2614,5658,2663,5720
16,Virga Simple,m-11da7f3f-758f-4789-977c-7fe844ef6e7d,2785,5611,2813,5636
16,Torculus Episema a,m-6ad6c839-9978-4856-b6a0-3f27603ecc78,3090,5640,3169,5698
16,Tractulus Simple,m-e93564e9-4ff9-453d-bada-abffd1622c40,3130,5706,3174,5718
16,Punctum Simple,m-d3083866-4290-4028-948a-205ba6f5ec2b,3228,5735,3243,5754
16,Clivis Episema c,m-dde4830c-351b-4e72-861c-892c0d239a87,3273,5636,3340,5705
16,Tractulus Simple,m-414ff502-6f6b-48ff-a20d-2e995d503639,3543,5676,3574,5690
16,Quilismapes subbipunctis (with Punctum-components) Quilismapes sub.-teil three,m-9d538786-b3a6-4803-93bc-bfc59a1eac5b,3798,5618,3937,5696
16,Tractulus Simple,m-ec7f9e8a-2361-4b94-b8b6-158f56b99995,3914,5674,3948,5686
16,Punctum Simple,m-8dcb9afc-ff63-403f-ac89-6e7966bb51b9,4041,5649,4057,5666
16,Clivis Episema c,m-59f13393-ad1f-4b0d-a753-c281ec7cd86a,4204,5690,4270,5757
16,Tractulus Simple,m-d12c9f78-b775-404b-be24-d49cd225c52d,4525,5692,4558,5706
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-9d5d80c1-6684-4413-8d56-1ec2c6f910bc,5052,5627,5102,5695
16,Virga Simple,m-fae47c2b-2b9b-4569-b162-eb2dd7413fae,1507,5954,1557,6008
16,Letter S,m-262d75fc-4c63-4488-8bef-4b39f917a170,1754,5867,1794,5916
16,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-e1e9ed5d-c331-4d1f-aee0-799f9f2406df,1778,5943,1805,5975
16,Letter L,m-8e5a9a9a-1d7d-4928-a6ea-dac654eb2429,1840,5881,1854,5911
16,Virga Simple,m-8643f655-20af-489a-8fd4-eda5c69dfd4f,1987,5985,2028,6031
16,Oriscus Oriscus in Salicus b,m-b8d77204-3eb3-48b3-870a-6ec8fea72e18,2038,5950,2069,5974
16,Virga Simple,m-07c3fcd3-69bd-4105-ab2e-cf1ab2094985,2080,5898,2141,5952
16,Tractulus Simple,m-9af35d03-c839-44b5-b8ed-df3be976da06,2108,6009,2138,6024
16,Pes Rotundus Episema,m-25d62bb9-dfb2-4e73-95f6-bc9dac6c066d,2221,5960,2300,6033
16,Clivis Episema c,m-1c676345-32c5-4b75-b427-3e8423168926,2285,5953,2338,6019
16,Pes Quadratus Episema,m-fcfc8eff-3170-417f-9ad8-2b40e61dadf8,2519,5981,2614,6055
16,Punctum Simple,m-06182853-3cae-4b08-9de1-94bc751d65de,2605,6042,2624,6059
16,Clivis Simple,m-c994f9ce-289c-4ec8-9382-57c9b488aed1,2642,5999,2686,6055
16,Letter C,m-681ad0db-d145-4996-a21c-f2fab4fe6306,2686,5941,2719,5972
16,Oriscus Simple,m-1f813f4d-2156-4687-8437-64df7a2dd71d,2697,6004,2727,6055
16,Torculus Simple,m-fc780b4f-ba90-4ef6-bea1-8b31d7505009,2747,5981,2812,6034
16,Torculus Simple,m-ad45bcc1-eb9e-456a-9e18-1b9504e8b664,3013,5974,3079,6030
16,"Liquescent Torculus aug. Simple, Rotundus (R)",m-9f7a2f1e-7f87-4617-b731-1399b7d1f744,3115,5950,3179,5999
16,Clivis Episema c,m-11a5b845-7b0e-43db-8154-fdf50034d7ef,3222,5996,3282,6063
16,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-9db3e0b0-9101-4e01-9439-39e01d21def6,3421,5896,3478,5963
16,Clivis Episema c,m-def3ca01-8323-4f0f-9719-a5e502a9fd31,3535,5974,3600,6039
16,Virga Simple,m-d68ed4f1-864d-422e-8aaf-1ea173b8b3c3,3657,5974,3711,6033
16,Torculus Episema a,m-62b4e1af-75fc-4364-b60f-10dd3ba38366,3806,5968,3885,6026
16,Virga Episema,m-730475fe-9066-45bd-a4e8-958dff65b1d5,3908,5960,3969,6029
16,Tractulus Episema,m-36ef8b49-71d8-43bf-9671-7b68d2e0786e,3937,5997,3976,6017
16,Punctum Simple,m-af1dc552-eec1-47c8-97c6-01463a8dd31f,3956,6026,3971,6043
16,Punctum Simple,m-aa2bfd56-c5a5-4eb9-8024-2cb205b87cbd,3964,6053,3985,6067
16,Letter E,m-83a436d8-31a3-484d-b55f-6a85fd4c2cdf,3994,6053,4029,6087
16,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-2edf124e-3f9c-4d96-97fe-1a927666dd2f,4178,6007,4201,6042
16,Letter L,m-41475cb3-fe76-4fad-94b8-bba3300627aa,4199,5934,4221,5985
16,Clivis Episema c,m-64f16e28-64bc-4a8b-8b18-89b4da5f6153,4489,5968,4556,6036
16,Virga Episema,m-e6a33b57-2df5-4972-aaad-b12cb660def0,4542,5965,4598,6033
16,Stropha Simple,m-97b09c8d-c8d9-4fd6-8620-f02cd05fd8d9,4953,5980,4973,6007
16,Clivis Episema c,m-1c0fbd79-4cee-4a05-9cb8-fcce07669eb3,5028,5976,5083,6041
16,Torculus Simple,m-b4604470-a524-44dc-88e2-4352cbb36fbf,1677,5933,1765,6001
16,Torculus Simple,m-5e8bd118-d565-4a02-9798-d04c6153e75d,2344,5990,2407,6042
16,Pes Quadratus,m-f93754f0-9480-4088-810c-a4372d36ca2a,2831,5972,2915,6036
16,Punctum Simple,m-841b7570-0546-4021-81ae-739515f5eaf7,3354,6016,3370,6031
16,Oriscus Oriscus in Salicus b,m-93ff7bb0-4021-43bf-9a1e-0e57f77c416f,3376,5969,3408,6002
16,Tractulus Simple,m-de0f054e-0db3-4c19-9005-91d9ad20c074,3851,6021,3889,6033
16,Punctum Simple,m-798a63fb-2070-4995-92d9-5edcbd0ffc6c,4577,6004,4593,6020
16,Punctum Simple,m-dea12f22-2801-49d3-93b5-f2219929b8b0,4599,6026,4618,6040
16,Virga Simple,m-18424b6f-d772-4b76-a081-78be6b4484eb,4667,5988,4723,6042
16,Punctum Simple,m-ec04be40-1c49-4f85-80ff-015715305b14,2586,6022,2601,6038
16,Clivis Episema c,m-f2db0b10-82ce-4808-89e1-98060cfdb8e7,3997,5959,4061,6027
16,Torculus Simple,m-6fb48e96-f84c-4a4a-b2e8-5d22db0ae673,4878,5981,4943,6032
16,Tractulus Simple,m-7d3491eb-96d5-4b40-bba1-ff481b5ed0ff,5333,6018,5368,6030
16,Clivis Episema a,m-270a52b0-402d-4026-b8fe-4c37206167f5,1683,6302,1716,6364
16,Clivis Episema c,m-2c699e62-b35e-4134-b4d2-bbfd1936647a,1738,6293,1807,6364
16,Virga Episema,m-da2a8046-f71d-4842-92af-11585270decd,2121,6278,2176,6336
16,Clivis Episema c,m-66c4d399-e3e3-4fd6-b3b7-3d0fc6139db5,2352,6283,2408,6346
16,Punctum Simple,m-3696115b-8e26-4de6-81d6-4246ddc9bffc,2633,6306,2649,6320
16,Virga Episema,m-a3e55411-f9e8-4bda-9e99-6a9b16af927d,2637,6265,2659,6285
16,Tractulus Simple,m-5b60b31c-5e78-45b9-ae06-ecf25bbd2a84,2798,6321,2829,6335
16,Quilismatorculus Episema three,m-3df0619a-0bf6-4c41-bafd-fb7b0e455280,2846,6224,3001,6320
16,Virga Episema,m-9ed029bb-cc78-4997-a302-8785505cddc1,2990,6233,3047,6300
16,Punctum Simple,m-056ab0d1-7642-46eb-b1ce-79da40013358,3026,6275,3040,6291
16,Punctum Simple,m-153ad2cb-b084-48e2-845c-1537b0a15249,3043,6298,3067,6313
16,Virga Simple,m-8be9ec0d-dbcb-4893-973b-9f9075f58b46,3145,6340,3187,6385
16,Clivis Simple,m-676ddd69-e6fc-4e6f-ae91-8b15a1066f5c,3381,6320,3431,6384
16,Letter C,m-ae0ef569-cd23-49bb-82e0-3fe6c39feda1,3437,6271,3462,6299
16,Letter C,m-e358b757-a27f-4193-a7b3-4925dc239d93,3453,6265,3467,6281
16,Clivis Simple,m-69052a40-1b20-4cb0-b286-b918dfb2019e,3847,6309,3873,6364
16,Pes Quassus,m-9922eabb-7905-4169-8f63-5b7fa11d6c4b,3882,6292,3972,6367
16,Tractulus Simple,m-d715bdf1-44a8-4047-a4f2-fc0eab15c141,4093,6369,4126,6382
16,Tractulus Simple,m-36b4aff5-2e74-4fdf-82d7-2f229470cc67,4115,6343,4145,6354
16,Punctum Simple,m-55fb8d7f-1934-4518-bc1b-170c70a92fd7,4509,6364,4530,6379
16,Quilismapes Simple three,m-3e198ed2-780e-40c7-a230-444aa6dc0e14,4666,6298,4792,6362
16,Tractulus Simple,m-2d15522b-2bd8-4cca-9f7e-1744abf75b03,4923,6376,4952,6388
16,Quilismapes Episema two,m-156ca5e0-cff8-477f-b53d-ee425c97c4de,4972,6309,5081,6379
16,Punctum Simple,m-f66639cc-d022-4138-9505-6e6af5f1bc9f,5124,6375,5139,6391
16,Punctum Simple,m-b91313e9-7b3a-4474-919d-34c21f0f4479,5193,6341,5210,6357
16,Punctum Simple,m-e5afc56e-b21b-4ec4-99a5-f4330a6bbed5,5211,6367,5231,6381
16,Virga Simple,m-bbf1f1ec-d8e4-4993-b017-08603f700831,5250,6317,5298,6368
16,Letter E,m-ec1be4f8-7040-495b-879a-8f5533e90635,1396,6312,1438,6355
16,Clivis Simple,m-7fbf6d7b-56d7-43d8-8448-ad9a65820da7,1601,6304,1650,6361
16,Clivis Episema a,m-c89ad3d9-8493-4067-8362-2711a101b1b8,2527,6283,2582,6340
16,Punctum Simple,m-ca22da80-7e8e-4b24-b982-053b17c31f36,2650,6328,2670,6343
16,Tractulus Simple,m-7daa7702-494f-4390-b71a-d8c837a4c6b4,2778,6346,2812,6358
16,Clivis Episema c,m-b59315c7-8e8f-4ea8-b90e-1f8bc37a8d22,3081,6249,3157,6319
16,Virga Simple,m-0dbc3289-a547-49e8-af6f-508dbbfe40ee,3750,6316,3788,6347
16,Clivis Simple,m-c1cc2685-a4ff-496e-b44a-f27220218eff,3960,6318,4002,6379
16,Quilismatorculus Episema three,m-952480c8-6c12-4f66-bfe5-27fe09d8b662,4162,6253,4293,6342
16,Virga Episema,m-517a3022-1648-431b-ad0f-53cdfcd086b6,4289,6268,4350,6335
16,Virga strata (or with Punktum: Pressus maior) Simple,m-37f744dd-5b9a-4f63-a5a0-596b1a678ef4,4328,6272,4404,6340
16,Punctum Simple,m-57b1ceab-31c1-46ba-bbb7-2c1e8e984caa,4396,6295,4414,6312
16,Virga Simple,m-39ff7bd7-d8b2-48aa-8ed0-530bd88cd63d,4572,6257,4620,6302
16,Punctum Simple,m-ed270de2-5d53-44eb-b922-0918aa6d78b7,5040,6355,5054,6370
16,Virga Simple,m-09e448a5-435a-4d48-8e71-d096f83cb89b,1864,6293,1926,6350
16,Quilismapes Simple three,m-391fce61-5557-47be-b286-9f08311f5adc,2182,6237,2309,6291
16,Oriscus Simple,m-ea948a89-ab5d-4774-b522-8ad3985eb0d1,3441,6323,3474,6376
16,Tractulus Simple,m-e24d8d57-a8aa-4431-b905-07135e2f8275,4621,6356,4650,6369
16,Tractulus Simple,m-dd4eabbd-0f5c-43e6-a0b2-346e2d414659,4776,6377,4804,6387
16,Quilismapes subbipunctis (with Punctum-components) Quilismapes sub.-teil three,m-d29c5d7e-60bf-4668-be8c-926cdd1ad011,4814,6318,4951,6395
16,Clivis Episema c,m-be67b5ba-7237-4f3a-a82a-6035f404c795,5155,6400,5219,6465
16,Pes Rotundus,m-ee03ddbe-a851-4db0-a09f-0ff98af6d6ad,1465,6260,1539,6332
16,Oriscus Oriscus in Salicus b,m-067f1af6-0846-4e6a-b259-5a4aa617cd85,4528,6316,4562,6349
16,Punctum Simple,m-ad1657bd-0292-44e6-bf56-b5881574bf91,5056,6376,5079,6394
16,Tractulus Simple,m-d19e8fc4-09de-499e-8bc9-3c090f929479,4922,6351,4952,6362
16,Virga Episema,m-1cd5f7fe-4bfc-4145-a9f0-fc390f5a04ed,5194,6296,5217,6325
16,Punctum Simple,m-0759811c-4546-4520-8c88-61ae00cc3325,5102,6391,5115,6408
17,Tractulus Simple,m-f465ab65-2ca3-4442-b0ea-7bf6d63913c1,818,716,841,728
17,Quilismapes Episema three,m-1eb46da6-d294-436d-9205-a3b98424bfd4,857,634,988,727
17,Punctum Simple,m-7fa347cc-0483-4dfc-b756-e03bb9c9adba,956,689,969,704
17,Stropha Simple,m-9ef0b432-4594-403c-ae11-0f2a7ebdae5d,970,712,993,736
17,Clivis Simple,m-a7ea25d4-f8b4-47c6-a10c-7c3ddf24ca68,975,744,1017,805
17,Pes Quadratus,m-f9b27580-5b3a-4cf4-9961-a150ce9f90ad,1097,713,1182,787
17,Virga strata (or with Punktum: Pressus maior) Simple,m-2ba5e284-97e8-4b84-a502-e1e9754ed138,1158,715,1223,785
17,Punctum Simple,m-e5479e27-e18f-40a4-9e8d-9a2e47de420c,1221,736,1241,754
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-e056f709-9828-4cbc-8ded-7a0a71997e5c,1352,743,1381,772
17,Tractulus Simple,m-62950bdc-ffd9-4fd5-b035-b9fb6f36c468,1511,741,1541,756
17,Tractulus Simple,m-00466183-19b0-4b14-9909-eca748bb774a,1797,728,1831,745
17,Tractulus Simple,m-3760f9a7-ad2d-4737-9e1f-813743958a85,1993,720,2020,733
17,Tractulus Simple,m-b11067f4-d849-4d94-9643-b46ce2ef6817,2159,716,2181,729
17,Pes Rotundus,m-dde80501-4da2-4fd4-9cd9-154417295cd2,2404,701,2434,726
17,Tractulus Simple,m-d1d0956a-09b3-421a-8db6-8047dc811351,2592,716,2618,727
17,Tractulus Simple,m-73e09406-1cff-48a5-a778-eda539d218a1,2788,727,2810,738
17,Tractulus Simple,m-8708446c-cdb8-4e2b-aad4-aeba5fb9e078,2912,722,2935,734
17,Pes Rotundus,m-bf1a11f3-d511-420f-a74a-cf2ad3d797d9,3166,671,3238,740
17,Tractulus Simple,m-537b0564-5e5e-45c9-9603-0d59d7aca819,3304,718,3331,732
17,Tractulus Simple,m-fb41a3fa-1bad-4d9e-bdf5-03a42f8fc66a,3420,718,3446,731
17,Tractulus Simple,m-73ecbcbe-ed66-48ca-b945-15f641d05eb6,3587,720,3614,732
17,Clivis Simple,m-c6632b81-8c0f-4eee-b73e-f3b8535fdf34,3825,696,3872,752
17,Pes Rotundus,m-5865b4b7-4699-4ae4-8248-94dd39376ab0,3986,707,4020,738
17,Pes Rotundus,m-dd3e22b4-82b8-4d23-9093-ef67e150aa71,4153,692,4194,733
17,Tractulus Simple,m-15bfd8bc-8ae7-4093-982a-83cdc4a6a4a1,4325,716,4352,729
17,Quilismatorculus Simple three,m-999756d5-1884-4cbd-a569-99c44f77bc36,4368,652,4482,726
17,Clivis Episema c,m-4452467b-04b9-4720-a7a1-614f440ed235,4507,698,4563,758
17,Torculus Simple,m-b45822c1-93a6-4080-83b5-e569122e6ef2,4611,703,4672,761
17,Punctum Simple,m-56391989-d575-4a78-b520-20d059b4b53f,4711,714,4727,728
17,Virga Episema,m-9aad9cf6-27d0-4be0-b698-d37e7700d594,4711,671,4735,696
17,Punctum Simple,m-ab5b8793-59b5-4408-b573-c3d99a1332e9,4728,736,4747,752
17,Quilismatorculus Simple three,m-a5a92555-d31f-4c97-ba64-f859d1b07be4,4787,705,4897,784
17,Clivis Episema c,m-a3c944e0-00b6-4750-a1a0-69ba30ec97d0,4799,789,4859,843
17,Quilismatorculus resupinus Simple,m-8c9ddae7-1e0a-4025-8cea-f265763c1f16,4850,756,4971,828
17,Virga Episema,m-fefe4005-e3b8-4546-a525-7115412e67e6,4903,798,4955,857
17,Torculus Simple,m-8d377e78-e503-443c-a066-25e0c903766a,4910,687,4968,735
17,Punctum Simple,m-859d1fea-991f-4e27-a871-edd94607159a,4934,830,4948,844
17,Clivis Episema c,m-5a3bdd3f-8b4d-4879-bef0-a442bf4b882f,4971,762,5020,812
17,Tractulus Simple,m-f736d427-3dbb-4ecd-9c4d-3f76eb6f7665,3012,722,3030,733
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-8a4d064c-05a1-4981-8202-23757fec1264,4654,765,4702,827
17,Tractulus Simple,m-869800a5-f58b-476d-828f-d95d034c2b84,4745,773,4774,786
17,Punctum Simple,m-9bbea649-b0c7-4283-b4a5-f34befa2c09c,4947,845,4965,861
17,Quilismapes Simple three,m-069b25fa-6b75-464f-8f78-f4e68355b7e9,1214,1025,1324,1085
17,Oriscus Simple,m-fde68189-1932-45c6-b349-6034382df8ff,1332,1006,1362,1053
17,Tractulus Simple,m-50e52b7c-1bb7-45ad-aa42-2b962a76c223,1352,1079,1385,1096
17,Virga strata (or with Punktum: Pressus maior) Simple,m-2efaa109-ae1b-40a2-8d88-238240d187c7,1543,1028,1627,1111
17,Punctum Simple,m-abe13d34-392d-48f3-bbe2-33880491e2bc,1616,1052,1637,1072
